date,call_volume,cct,service_level,abandon_rate,is_train_period,is_aug_holdout,is_post_aug,call_volume_was_missing,cct_was_missing,service_level_was_missing,abandon_rate_was_missing
2024-02-08,11547.0,323.42,0.9776,0.003,True,False,False,0,0,0,0
2024-02-09,11722.0,326.36,0.9754,0.0040999999999999995,True,False,False,0,0,0,0
2024-02-10,7574.0,331.85,0.9621999999999999,0.0051,True,False,False,0,0,0,0
2024-02-11,4632.0,336.74,0.7542,0.0458,True,False,False,0,0,0,0
2024-02-12,12711.0,324.0,0.8628,0.0151,True,False,False,0,0,0,0
2024-02-13,11964.0,333.8,0.9381999999999999,0.0051,True,False,False,0,0,0,0
2024-02-14,10633.0,327.14,0.9895,0.0021,True,False,False,0,0,0,0
2024-02-15,11984.0,328.26,0.9419,0.0052,True,False,False,0,0,0,0
2024-02-16,12318.0,326.67,0.9404,0.0062,True,False,False,0,0,0,0
2024-02-17,8339.0,332.88,0.9041,0.0088,True,False,False,0,0,0,0
2024-02-18,5459.0,321.44,0.7614,0.0246,True,False,False,0,0,0,0
2024-02-19,11086.0,304.94,0.9756,0.0054,True,False,False,0,0,0,0
2024-02-20,12340.0,323.44,0.9834,0.0026,True,False,False,0,0,0,0
2024-02-21,12537.0,336.19,0.9626,0.003,True,False,False,0,0,0,0
2024-02-22,11473.0,339.57,0.9064,0.0063,True,False,False,0,0,0,0
2024-02-23,11267.0,330.76,0.8689,0.008199999999999999,True,False,False,0,0,0,0
2024-02-24,7504.0,328.87,0.8892,0.0074,True,False,False,0,0,0,0
2024-02-25,5274.0,316.14,0.7686,0.0219,True,False,False,0,0,0,0
2024-02-26,12514.0,290.95,0.9768000000000001,0.0055000000000000005,True,False,False,0,0,0,0
2024-02-27,11057.0,331.08,0.9388,0.005,True,False,False,0,0,0,0
2024-02-28,11474.0,322.97,0.9431999999999999,0.0031,True,False,False,0,0,0,0
2024-02-29,11010.0,328.83,0.9196,0.0108,True,False,False,0,0,0,0
2024-03-01,13574.0,320.3,0.9059999999999999,0.0131,True,False,False,0,0,0,0
2024-03-02,9042.0,320.05,0.7698999999999999,0.022099999999999998,True,False,False,0,0,0,0
2024-03-03,6090.0,320.85,0.9328,0.0083,True,False,False,0,0,0,0
2024-03-04,14161.0,321.28,0.9079999999999999,0.013600000000000001,True,False,False,0,0,0,0
2024-03-05,12623.0,320.83,0.7315,0.0296,True,False,False,0,0,0,0
2024-03-06,11873.0,304.22,0.9862000000000001,0.0029,True,False,False,0,0,0,0
2024-03-07,11990.0,335.13,0.7612000000000001,0.026000000000000002,True,False,False,0,0,0,0
2024-03-08,11490.0,325.31,0.9439,0.0064,True,False,False,0,0,0,0
2024-03-09,7968.0,324.2,0.9645,0.0055000000000000005,True,False,False,0,0,0,0
2024-03-10,4945.0,316.39,0.9737,0.004699999999999999,True,False,False,0,0,0,0
2024-03-11,12599.0,313.99,0.9921,0.0029,True,False,False,0,0,0,0
2024-03-12,11500.0,314.93,0.9963,0.0033,True,False,False,0,0,0,0
2024-03-13,11602.0,316.67,0.9833,0.0045000000000000005,True,False,False,0,0,0,0
2024-03-14,10380.0,325.25,0.9348000000000001,0.0076,True,False,False,0,0,0,0
2024-03-15,11310.0,331.46,0.9290999999999999,0.0079,True,False,False,0,0,0,0
2024-03-16,7620.0,325.54,0.9647,0.0051,True,False,False,0,0,0,0
2024-03-17,5239.0,328.38,0.8946,0.0134,True,False,False,0,0,0,0
2024-03-18,13208.0,318.17,0.9511,0.0088,True,False,False,0,0,0,0
2024-03-19,11759.0,313.0,0.9481999999999999,0.0072,True,False,False,0,0,0,0
2024-03-20,12046.0,304.07,0.9460999999999999,0.0075,True,False,False,0,0,0,0
2024-03-21,11396.0,321.84,0.977,0.004699999999999999,True,False,False,0,0,0,0
2024-03-22,11196.0,325.0,0.9226000000000001,0.0124,True,False,False,0,0,0,0
2024-03-23,7499.0,330.04,0.8704000000000001,0.0304,True,False,False,0,0,0,0
2024-03-24,4838.0,323.54,0.9623,0.0064,True,False,False,0,0,0,0
2024-03-25,12699.0,335.28,0.9048,0.0116,True,False,False,0,0,0,0
2024-03-26,11099.0,306.61,0.9767,0.0039000000000000003,True,False,False,0,0,0,0
2024-03-27,11076.0,303.24,0.9743999999999999,0.006999999999999999,True,False,False,0,0,0,0
2024-03-28,10255.0,321.93,0.8941,0.0103,True,False,False,0,0,0,0
2024-03-29,9575.0,325.98,0.9464,0.0072,True,False,False,0,0,0,0
2024-03-30,6318.0,315.43,0.8225,0.020499999999999997,True,False,False,0,0,0,0
2024-03-31,2613.0,321.8,0.7437999999999999,0.0321,True,False,False,0,0,0,0
2024-04-01,13620.0,317.94,0.9178000000000001,0.009000000000000001,True,False,False,0,0,0,0
2024-04-02,13172.0,307.13,0.9631000000000001,0.0072,True,False,False,0,0,0,0
2024-04-03,14129.0,319.13,0.9212,0.006500000000000001,True,False,False,0,0,0,0
2024-04-04,13256.0,325.65,0.9784999999999999,0.0024,True,False,False,0,0,0,0
2024-04-05,12231.0,323.17,0.9769,0.002,True,False,False,0,0,0,0
2024-04-06,8154.0,326.03,0.9392,0.0051,True,False,False,0,0,0,0
2024-04-07,5268.0,319.8,0.9318000000000001,0.006,True,False,False,0,0,0,0
2024-04-08,12462.0,312.02,0.8195,0.0318,True,False,False,0,0,0,0
2024-04-09,12836.0,311.51,0.9876,0.0028000000000000004,True,False,False,0,0,0,0
2024-04-10,12004.0,327.85,0.9562,0.0049,True,False,False,0,0,0,0
2024-04-11,11535.0,325.43,0.9386,0.0054,True,False,False,0,0,0,0
2024-04-12,12014.0,322.46,0.9387000000000001,0.0054,True,False,False,0,0,0,0
2024-04-13,7972.0,330.42,0.902,0.0075,True,False,False,0,0,0,0
2024-04-14,5315.0,324.55,0.841,0.0139,True,False,False,0,0,0,0
2024-04-15,13959.0,309.6,0.8549,0.0149,True,False,False,0,0,0,0
2024-04-16,13282.0,300.42,0.9831,0.0037,True,False,False,0,0,0,0
2024-04-17,13131.0,325.58,0.9802,0.0036,True,False,False,0,0,0,0
2024-04-18,12798.0,329.54,0.9504,0.005699999999999999,True,False,False,0,0,0,0
2024-04-19,12538.0,324.82,0.9192,0.0086,True,False,False,0,0,0,0
2024-04-20,8210.0,321.56,0.9175,0.0087,True,False,False,0,0,0,0
2024-04-21,5200.0,328.59,0.8117,0.0363,True,False,False,0,0,0,0
2024-04-22,14759.0,307.83,0.9031999999999999,0.0103,True,False,False,0,0,0,0
2024-04-23,13656.0,300.99,0.9964,0.0043,True,False,False,0,0,0,0
2024-04-24,12774.0,321.51,0.9737,0.0045000000000000005,True,False,False,0,0,0,0
2024-04-25,12531.0,313.79,0.9436,0.0053,True,False,False,0,0,0,0
2024-04-26,12309.0,307.68,0.9204000000000001,0.0401,True,False,False,0,0,0,0
2024-04-27,7890.0,307.42,0.9033,0.0108,True,False,False,0,0,0,0
2024-04-28,5509.0,310.04,0.8062999999999999,0.0209,True,False,False,0,0,0,0
2024-04-29,14093.0,331.58,0.7428,0.0429,True,False,False,0,0,0,0
2024-04-30,14098.0,306.41,0.9612999999999999,0.0062,True,False,False,0,0,0,0
2024-05-01,15230.0,298.08,0.9919,0.0023,True,False,False,0,0,0,0
2024-05-02,14729.0,319.51,0.9279000000000001,0.0085,True,False,False,0,0,0,0
2024-05-03,15195.0,314.97,0.9834999999999999,0.0044,True,False,False,0,0,0,0
2024-05-04,9769.0,310.23,0.981,0.0051,True,False,False,0,0,0,0
2024-05-05,6389.0,319.58,0.9393,0.0083,True,False,False,0,0,0,0
2024-05-06,16467.0,319.42,0.9603,0.0072,True,False,False,0,0,0,0
2024-05-07,14974.0,308.91,0.9884000000000001,0.0044,True,False,False,0,0,0,0
2024-05-08,14745.0,299.64,0.983,0.0034000000000000002,True,False,False,0,0,0,0
2024-05-09,13616.0,324.96,0.9845,0.004,True,False,False,0,0,0,0
2024-05-10,12343.0,317.96,0.9677,0.0058,True,False,False,0,0,0,0
2024-05-11,7738.0,314.66,0.8901,0.0131,True,False,False,0,0,0,0
2024-05-12,4274.0,313.47,0.9436,0.0084,True,False,False,0,0,0,0
2024-05-13,14327.0,314.94,0.9631000000000001,0.0073,True,False,False,0,0,0,0
2024-05-14,13061.0,307.96,0.9286,0.0129,True,False,False,0,0,0,0
2024-05-15,13791.0,302.02,0.9881,0.004,True,False,False,0,0,0,0
2024-05-16,12897.0,327.14,0.8956999999999999,0.0103,True,False,False,0,0,0,0
2024-05-17,12610.0,318.27,0.9059,0.0072,True,False,False,0,0,0,0
2024-05-18,8179.0,321.44,0.7675,0.0355,True,False,False,0,0,0,0
2024-05-19,5386.0,315.48,0.7028,0.0346,True,False,False,0,0,0,0
2024-05-20,14445.0,320.28,0.7317,0.042699999999999995,True,False,False,0,0,0,0
2024-05-21,13277.0,317.96,0.6616,0.05,True,False,False,0,0,0,0
2024-05-22,12786.0,307.99,0.9861,0.0043,True,False,False,0,0,0,0
2024-05-23,12292.0,329.8,0.7796,0.0241,True,False,False,0,0,0,0
2024-05-24,11330.0,319.64,0.9167000000000001,0.011000000000000001,True,False,False,0,0,0,0
2024-05-25,7735.0,308.5,0.8108,0.0168,True,False,False,0,0,0,0
2024-05-26,4597.0,314.23,0.8787,0.0134,True,False,False,0,0,0,0
2024-05-27,7115.0,300.51,0.9834,0.0037,True,False,False,0,0,0,0
2024-05-28,14405.0,287.73,0.9542,0.008100000000000001,True,False,False,0,0,0,0
2024-05-29,13280.0,283.46,0.9969,0.0015,True,False,False,0,0,0,0
2024-05-30,12236.0,308.67,0.8898999999999999,0.0118,True,False,False,0,0,0,0
2024-05-31,12581.0,294.7,0.9723,0.0073,True,False,False,0,0,0,0
2024-06-01,8898.0,325.62,0.8393,0.0191,True,False,False,0,0,0,0
2024-06-02,6378.0,320.51,0.9743,0.0048,True,False,False,0,0,0,0
2024-06-03,16967.0,317.35,0.9672,0.0038,True,False,False,0,0,0,0
2024-06-04,15595.0,318.92,0.9849,0.0028000000000000004,True,False,False,0,0,0,0
2024-06-05,14192.0,312.24,0.9856999999999999,0.0034999999999999996,True,False,False,0,0,0,0
2024-06-06,13225.0,305.64,0.9854,0.0033,True,False,False,0,0,0,0
2024-06-07,13173.0,307.27,0.9394,0.011699999999999999,True,False,False,0,0,0,0
2024-06-08,8158.0,327.66,0.9589,0.0046,True,False,False,0,0,0,0
2024-06-09,5656.0,328.07,0.9407,0.009300000000000001,True,False,False,0,0,0,0
2024-06-10,14601.0,321.79,0.9508,0.0052,True,False,False,0,0,0,0
2024-06-11,13707.0,321.74,0.9306,0.0068000000000000005,True,False,False,0,0,0,0
2024-06-12,13134.0,321.55,0.8962,0.010700000000000001,True,False,False,0,0,0,0
2024-06-13,11891.0,305.15,0.9695,0.0086,True,False,False,0,0,0,0
2024-06-14,12248.0,292.73,0.946,0.008100000000000001,True,False,False,0,0,0,0
2024-06-15,7791.0,325.21,0.9035,0.0086,True,False,False,0,0,0,0
2024-06-16,4643.0,319.33,0.9226000000000001,0.0079,True,False,False,0,0,0,0
2024-06-17,14286.0,317.31,0.9140999999999999,0.0132,True,False,False,0,0,0,0
2024-06-18,12746.0,315.75,0.9173,0.0104,True,False,False,0,0,0,0
2024-06-19,11743.0,325.7,0.8342,0.014199999999999999,True,False,False,0,0,0,0
2024-06-20,12331.0,301.95,0.9251999999999999,0.0088,True,False,False,0,0,0,0
2024-06-21,12364.0,306.15,0.8775,0.011399999999999999,True,False,False,0,0,0,0
2024-06-22,7572.0,325.4,0.872,0.0152,True,False,False,0,0,0,0
2024-06-23,5075.0,326.16,0.8976000000000001,0.0118,True,False,False,0,0,0,0
2024-06-24,13539.0,321.6,0.8865000000000001,0.0268,True,False,False,0,0,0,0
2024-06-25,12433.0,320.87,0.8517,0.0168,True,False,False,0,0,0,0
2024-06-26,12089.0,312.76,0.7835,0.0203,True,False,False,0,0,0,0
2024-06-27,11805.0,291.94,0.9251,0.0074,True,False,False,0,0,0,0
2024-06-28,11589.0,290.06,0.8667,0.0171,True,False,False,0,0,0,0
2024-06-29,7748.0,314.78,0.8925,0.012199999999999999,True,False,False,0,0,0,0
2024-06-30,5301.0,321.39,0.8854000000000001,0.013300000000000001,True,False,False,0,0,0,0
2024-07-01,14651.0,313.28,0.976,0.0033,True,False,False,0,0,0,0
2024-07-02,13545.0,316.27,0.7937000000000001,0.0274,True,False,False,0,0,0,0
2024-07-03,13425.0,308.39,0.9248000000000001,0.0097,True,False,False,0,0,0,0
2024-07-04,5646.0,314.01,0.9838,0.0044,True,False,False,0,0,0,0
2024-07-05,12472.0,301.07,0.9823000000000001,0.0067,True,False,False,0,0,0,0
2024-07-06,8338.0,294.35,0.9819,0.0049,True,False,False,0,0,0,0
2024-07-07,5551.0,314.32,0.9825,0.0038,True,False,False,0,0,0,0
2024-07-08,15218.0,317.04,0.92,0.0091,True,False,False,0,0,0,0
2024-07-09,13952.0,310.69,0.9440999999999999,0.0075,True,False,False,0,0,0,0
2024-07-10,13401.0,318.61,0.9235,0.0077,True,False,False,0,0,0,0
2024-07-11,12672.0,322.12,0.757,0.0264,True,False,False,0,0,0,0
2024-07-12,12053.0,299.38,0.9052,0.013999999999999999,True,False,False,0,0,0,0
2024-07-13,7686.0,300.43,0.9682,0.006,True,False,False,0,0,0,0
2024-07-14,5100.0,327.61,0.7229000000000001,0.0349,True,False,False,0,0,0,0
2024-07-15,14062.0,320.3,0.8065000000000001,0.0171,True,False,False,0,0,0,0
2024-07-16,13436.0,315.52,0.8564,0.0178,True,False,False,0,0,0,0
2024-07-17,13059.0,318.95,0.8108,0.0227,True,False,False,0,0,0,0
2024-07-18,12680.0,319.71,0.9333,0.006999999999999999,True,False,False,0,0,0,0
2024-07-19,13306.0,305.89,0.8834000000000001,0.0163,True,False,False,0,0,0,0
2024-07-20,8493.0,295.39,0.9529000000000001,0.0042,True,False,False,0,0,0,0
2024-07-21,5482.0,332.7,0.7988,0.0171,True,False,False,0,0,0,0
2024-07-22,14515.0,327.69,0.7923,0.0179,True,False,False,0,0,0,0
2024-07-23,13223.0,323.21,0.8569,0.0124,True,False,False,0,0,0,0
2024-07-24,12361.0,321.0,0.8743000000000001,0.0128,True,False,False,0,0,0,0
2024-07-25,12155.0,313.82,0.9135,0.0103,True,False,False,0,0,0,0
2024-07-26,11423.0,296.9,0.9369,0.0095,True,False,False,0,0,0,0
2024-07-27,7737.0,289.41,0.9808,0.006,True,False,False,0,0,0,0
2024-07-28,5217.0,319.24,0.7973,0.0179,True,False,False,0,0,0,0
2024-07-29,13599.0,314.87,0.8304,0.015700000000000002,True,False,False,0,0,0,0
2024-07-30,12446.0,312.25,0.9534,0.0069,True,False,False,0,0,0,0
2024-07-31,12560.0,311.9,0.9699,0.004,True,False,False,0,0,0,0
2024-08-01,13548.0,309.81,0.9301,0.0075,True,False,False,0,0,0,0
2024-08-02,14208.0,312.33,0.9262999999999999,0.008,True,False,False,0,0,0,0
2024-08-03,9125.0,309.55,0.9344,0.0092,True,False,False,0,0,0,0
2024-08-04,6004.0,298.84,0.9708,0.0052,True,False,False,0,0,0,0
2024-08-05,15795.0,323.1,0.9283,0.0076,True,False,False,0,0,0,0
2024-08-06,14045.0,323.98,0.9431,0.006500000000000001,True,False,False,0,0,0,0
2024-08-07,13521.0,319.71,0.9028,0.0098,True,False,False,0,0,0,0
2024-08-08,12595.0,322.69,0.8715,0.012,True,False,False,0,0,0,0
2024-08-09,12431.0,322.94,0.7944,0.025,True,False,False,0,0,0,0
2024-08-10,7807.0,304.77,0.889,0.0144,True,False,False,0,0,0,0
2024-08-11,5435.0,302.55,0.9026000000000001,0.0149,True,False,False,0,0,0,0
2024-08-12,13286.0,325.91,0.8852,0.014499999999999999,True,False,False,0,0,0,0
2024-08-13,12419.0,325.58,0.9033,0.0095,True,False,False,0,0,0,0
2024-08-14,11708.0,320.63,0.9529000000000001,0.0059,True,False,False,0,0,0,0
2024-08-15,12244.0,317.52,0.9016,0.0085,True,False,False,0,0,0,0
2024-08-16,12175.0,319.51,0.9035,0.0104,True,False,False,0,0,0,0
2024-08-17,8108.0,302.31,0.9144,0.0103,True,False,False,0,0,0,0
2024-08-18,5658.0,309.38,0.9759,0.008100000000000001,True,False,False,0,0,0,0
2024-08-19,13784.0,333.49,0.8554999999999999,0.0496,True,False,False,0,0,0,0
2024-08-20,12830.0,334.42,0.8347,0.016399999999999998,True,False,False,0,0,0,0
2024-08-21,13050.0,315.53,0.8545999999999999,0.0159,True,False,False,0,0,0,0
2024-08-22,12448.0,315.54,0.8403,0.0165,True,False,False,0,0,0,0
2024-08-23,12393.0,322.17,0.7807,0.0297,True,False,False,0,0,0,0
2024-08-24,7777.0,306.63,0.8758,0.016399999999999998,True,False,False,0,0,0,0
2024-08-25,5619.0,297.89,0.888,0.0169,True,False,False,0,0,0,0
2024-08-26,14013.0,322.14,0.8833,0.0123,True,False,False,0,0,0,0
2024-08-27,12498.0,315.85,0.8556,0.0161,True,False,False,0,0,0,0
2024-08-28,12081.0,311.28,0.8756,0.0196,True,False,False,0,0,0,0
2024-08-29,10950.0,328.46,0.696,0.0463,True,False,False,0,0,0,0
2024-08-30,11541.0,321.26,0.9334,0.0088,True,False,False,0,0,0,0
2024-08-31,7909.0,325.9,0.7938,0.0258,True,False,False,0,0,0,0
2024-09-01,5626.0,309.64,0.8704999999999999,0.015,True,False,False,0,0,0,0
2024-09-02,8285.0,297.66,0.9918,0.0027,True,False,False,0,0,0,0
2024-09-03,15529.0,338.54,0.6855,0.0426,True,False,False,0,0,0,0
2024-09-04,14868.0,325.28,0.9396,0.01,True,False,False,0,0,0,0
2024-09-05,13297.0,323.62,0.8981999999999999,0.0131,True,False,False,0,0,0,0
2024-09-06,12630.0,326.34,0.9287000000000001,0.0101,True,False,False,0,0,0,0
2024-09-07,8469.0,322.29,0.9643,0.006500000000000001,True,False,False,0,0,0,0
2024-09-08,5576.0,294.78,0.9873000000000001,0.0052,True,False,False,0,0,0,0
2024-09-09,14479.0,297.66,0.9939,0.0044,True,False,False,0,1,0,0
2024-09-10,12791.0,322.295,0.7915000000000001,0.0345,True,False,False,0,1,0,0
2024-09-11,12090.0,326.96,0.8887999999999999,0.0116,True,False,False,0,1,0,0
2024-09-12,12854.0,323.62,0.7683,0.026000000000000002,True,False,False,0,1,0,0
2024-09-13,11941.0,324.28,0.8763,0.0143,True,False,False,0,1,0,0
2024-09-14,8076.0,317.77,0.9379000000000001,0.0078000000000000005,True,False,False,0,1,0,0
2024-09-15,5604.0,307.17499999999995,0.9537,0.0068000000000000005,True,False,False,0,1,0,0
2024-09-16,13913.0,297.66,0.9922,0.0024,True,False,False,0,1,0,0
2024-09-17,13026.0,322.295,0.8016,0.0183,True,False,False,0,1,0,0
2024-09-18,12641.0,326.96,0.8806,0.0155,True,False,False,0,1,0,0
2024-09-19,12592.0,324.82,0.8509,0.016200000000000003,True,False,False,0,0,0,0
2024-09-20,12525.0,324.28,0.9309999999999999,0.0077,True,False,False,0,0,0,0
2024-09-21,8225.0,317.77,0.9527,0.0064,True,False,False,0,0,0,0
2024-09-22,5505.0,304.71,0.9566,0.0089,True,False,False,0,0,0,0
2024-09-23,13810.0,286.22,0.9948,0.0017000000000000001,True,False,False,0,0,0,0
2024-09-24,11889.0,306.05,0.9726,0.0040999999999999995,True,False,False,0,0,0,0
2024-09-25,12468.0,328.64,0.8212,0.0125,True,False,False,0,0,0,0
2024-09-26,11753.0,323.33,0.8687,0.009300000000000001,True,False,False,0,0,0,0
2024-09-27,11187.0,312.81,0.9451999999999999,0.0069,True,False,False,0,0,0,0
2024-09-28,7346.0,311.47,0.8763,0.010700000000000001,True,False,False,0,0,0,0
2024-09-29,4991.0,321.0,0.8944,0.0127,True,False,False,0,0,0,0
2024-09-30,12820.0,315.71,0.7822,0.0248,True,False,False,0,0,0,0
2024-10-01,13511.0,304.16,0.8745999999999999,0.0139,True,False,False,0,0,0,0
2024-10-02,13119.0,305.31,0.9015000000000001,0.0134,True,False,False,0,0,0,0
2024-10-03,13329.0,330.02,0.8759,0.0161,True,False,False,0,0,0,0
2024-10-04,12920.0,320.23,0.9681000000000001,0.0045000000000000005,True,False,False,0,0,0,0
2024-10-05,8036.0,317.32,0.9797,0.0029,True,False,False,0,0,0,0
2024-10-06,5561.0,310.02,0.9676,0.0073,True,False,False,0,0,0,0
2024-10-07,13849.0,318.37,0.9255,0.0084,True,False,False,0,0,0,0
2024-10-08,12611.0,299.56,0.9883,0.0049,True,False,False,0,0,0,0
2024-10-09,12366.0,284.52,0.9913,0.0039000000000000003,True,False,False,0,0,0,0
2024-10-10,11236.0,326.99,0.8062,0.0197,True,False,False,0,0,0,0
2024-10-11,11408.0,322.5,0.9262999999999999,0.0079,True,False,False,0,0,0,0
2024-10-12,7572.0,323.49,0.8894,0.0165,True,False,False,0,0,0,0
2024-10-13,5357.0,317.59,0.8005,0.0222,True,False,False,0,0,0,0
2024-10-14,11717.0,315.79,0.7535,0.0327,True,False,False,0,0,0,0
2024-10-15,12169.0,307.81,0.8393,0.018600000000000002,True,False,False,0,0,0,0
2024-10-16,12696.0,307.07,0.879,0.0175,True,False,False,0,0,0,0
2024-10-17,11944.0,327.09,0.8826,0.0124,True,False,False,0,0,0,0
2024-10-18,11862.0,328.69,0.8946,0.0235,True,False,False,0,0,0,0
2024-10-19,7741.0,329.93,0.9170999999999999,0.009399999999999999,True,False,False,0,0,0,0
2024-10-20,5359.0,327.88,0.9129999999999999,0.0101,True,False,False,0,0,0,0
2024-10-21,14024.0,320.04,0.8493999999999999,0.0466,True,False,False,0,0,0,0
2024-10-22,13220.0,298.82,0.9292,0.0097,True,False,False,0,0,0,0
2024-10-23,12192.0,291.92,0.9638,0.0074,True,False,False,0,0,0,0
2024-10-24,11541.0,296.02,0.9795,0.0044,True,False,False,0,0,0,0
2024-10-25,11360.0,321.07,0.7981999999999999,0.0195,True,False,False,0,0,0,0
2024-10-26,7414.0,312.47,0.8179000000000001,0.037200000000000004,True,False,False,0,0,0,0
2024-10-27,5120.0,311.97,0.9325,0.006999999999999999,True,False,False,0,0,0,0
2024-10-28,12834.0,303.22,0.9289000000000001,0.008100000000000001,True,False,False,0,0,0,0
2024-10-29,11848.0,296.87,0.8776,0.0159,True,False,False,0,0,0,0
2024-10-30,11136.0,311.96,0.9948,0.0045000000000000005,True,False,False,0,0,0,0
2024-10-31,10330.0,289.61,0.9969,0.0039000000000000003,True,False,False,0,0,0,0
2024-11-01,13190.0,327.67,0.8096,0.0254,True,False,False,0,0,0,0
2024-11-02,9265.0,328.34,0.9120999999999999,0.0092,True,False,False,0,0,0,0
2024-11-03,6231.0,329.86,0.9243000000000001,0.0075,True,False,False,0,0,0,0
2024-11-04,15397.0,324.69,0.9564,0.005600000000000001,True,False,False,0,0,0,0
2024-11-05,12823.0,317.2,0.9803000000000001,0.0062,True,False,False,0,0,0,0
2024-11-06,12295.0,302.14,0.9934999999999999,0.0026,True,False,False,0,0,0,0
2024-11-07,13128.0,294.7,0.9956,0.0040999999999999995,True,False,False,0,0,0,0
2024-11-08,12957.0,328.17,0.9118,0.0077,True,False,False,0,0,0,0
2024-11-09,9064.0,325.8,0.8503000000000001,0.014499999999999999,True,False,False,0,0,0,0
2024-11-10,5546.0,327.5,0.8318000000000001,0.0286,True,False,False,0,0,0,0
2024-11-11,12171.0,328.48,0.8787,0.0219,True,False,False,0,0,0,0
2024-11-12,12684.0,324.62,0.9379000000000001,0.0127,True,False,False,0,0,0,0
2024-11-13,13253.0,304.92,0.9442,0.0182,True,False,False,0,0,0,0
2024-11-14,12682.0,294.91,0.987,0.006,True,False,False,0,0,0,0
2024-11-15,13014.0,334.43,0.8572,0.0166,True,False,False,0,0,0,0
2024-11-16,8695.0,330.76,0.7885,0.024900000000000002,True,False,False,0,0,0,0
2024-11-17,5726.0,320.4,0.8689,0.015300000000000001,True,False,False,0,0,0,0
2024-11-18,14289.0,334.07,0.7376999999999999,0.028900000000000002,True,False,False,0,0,0,0
2024-11-19,13208.0,329.04,0.8188,0.0158,True,False,False,0,0,0,0
2024-11-20,12937.0,316.33,0.9269,0.011200000000000002,True,False,False,0,0,0,0
2024-11-21,12946.0,301.31,0.9815999999999999,0.0034999999999999996,True,False,False,0,0,0,0
2024-11-22,12429.0,332.57,0.7797,0.0236,True,False,False,0,0,0,0
2024-11-23,8787.0,321.95,0.7390000000000001,0.0262,True,False,False,0,0,0,0
