month_num,day,interval,service_level,call_volume,abandoned_calls,abandoned_rate,cct,date,slot_index,interval_start_hour,is_weekend,day_of_week,daypart,overnight_flag,slot_missing_flag,was_duplicate_resolved,was_imputed_call_volume,was_imputed_abandoned_calls,was_imputed_abandoned_rate,was_imputed_cct,was_imputed_service_level
4,1,21:30:00,0.9618000000000001,157.0,0.0,0.0,373.85,2025-04-01,43,21,False,1,evening,0,False,0,0,0,0,0,0
4,1,22:00:00,0.8879,118.0,2.0,0.0169,373.86,2025-04-01,44,22,False,1,evening,0,False,0,0,0,0,0,0
4,1,22:30:00,0.8626999999999999,104.0,2.0,0.0192,359.6,2025-04-01,45,22,False,1,evening,0,False,0,0,0,0,0,0
4,1,23:00:00,1.0,63.0,0.0,0.0,355.63,2025-04-01,46,23,False,1,evening,0,False,0,0,0,0,0,0
4,1,23:30:00,0.9756,41.0,0.0,0.0,253.9,2025-04-01,47,23,False,1,evening,0,False,0,0,0,0,0,0
4,2,00:00:00,1.0,33.0,0.0,0.0,386.03,2025-04-02,0,0,False,2,overnight,1,False,0,0,0,0,0,0
4,2,00:30:00,1.0,17.0,0.0,0.0,384.47,2025-04-02,1,0,False,2,overnight,1,False,0,0,0,0,0,0
4,2,01:00:00,1.0,10.0,0.0,0.0,281.4,2025-04-02,2,1,False,2,overnight,1,False,0,0,0,0,0,0
4,2,01:30:00,1.0,6.0,0.0,0.0,362.67,2025-04-02,3,1,False,2,overnight,1,False,0,0,0,0,0,0
4,2,02:00:00,1.0,4.0,0.0,0.0,556.75,2025-04-02,4,2,False,2,overnight,1,False,0,0,0,0,0,0
4,2,02:30:00,1.0,1.0,0.0,0.0,168.0,2025-04-02,5,2,False,2,overnight,1,False,0,0,0,0,0,0
4,2,03:00:00,1.0,2.0,0.0,0.0,906.5,2025-04-02,6,3,False,2,overnight,1,False,0,0,0,0,0,0
4,2,03:30:00,1.0,3.0,0.0,0.0,216.67,2025-04-02,7,3,False,2,overnight,1,False,0,0,0,0,0,0
4,2,04:00:00,1.0,2.0,0.0,0.0,256.0,2025-04-02,8,4,False,2,overnight,1,False,0,0,0,0,0,0
4,2,04:30:00,1.0,3.0,0.0,0.0,256.0,2025-04-02,9,4,False,2,overnight,1,False,0,0,0,0,0,0
4,2,05:00:00,1.0,3.0,0.0,0.0,505.33,2025-04-02,10,5,False,2,overnight,1,False,0,0,0,0,0,0
4,2,05:30:00,1.0,0.0,0.0,0.0,300.75,2025-04-02,11,5,False,2,overnight,1,False,0,0,0,1,1,1
4,2,06:00:00,1.0,2.0,0.0,0.0,429.0,2025-04-02,12,6,False,2,morning,0,False,0,0,0,0,0,0
4,2,06:30:00,1.0,6.0,0.0,0.0,371.17,2025-04-02,13,6,False,2,morning,0,False,0,0,0,0,0,0
4,2,07:00:00,1.0,22.0,0.0,0.0,202.91,2025-04-02,14,7,False,2,morning,0,False,0,0,0,0,0,0
4,2,07:30:00,1.0,39.0,0.0,0.0,303.56,2025-04-02,15,7,False,2,morning,0,False,0,0,0,0,0,0
4,2,08:00:00,1.0,48.0,0.0,0.0,313.71,2025-04-02,16,8,False,2,morning,0,False,0,0,0,0,0,0
4,2,08:30:00,0.9806,104.0,1.0,0.0096,328.18,2025-04-02,17,8,False,2,morning,0,False,0,0,0,0,0,0
4,2,09:00:00,1.0,166.0,0.0,0.0,294.45,2025-04-02,18,9,False,2,morning,0,False,0,0,0,0,0,0
4,2,09:30:00,0.9665,214.0,5.0,0.023399999999999997,315.36,2025-04-02,19,9,False,2,morning,0,False,0,0,0,0,0,0
4,2,10:00:00,0.9518000000000001,250.0,1.0,0.004,298.37,2025-04-02,20,10,False,2,morning,0,False,0,0,0,0,0,0
4,2,10:30:00,0.8881,300.0,5.0,0.0167,336.33,2025-04-02,21,10,False,2,morning,0,False,0,0,0,0,0,0
4,2,11:00:00,0.7866,321.0,7.0,0.0218,335.41,2025-04-02,22,11,False,2,morning,0,False,0,0,0,0,0,0
4,2,11:30:00,0.8309000000000001,346.0,3.0,0.0087,339.16,2025-04-02,23,11,False,2,morning,0,False,0,0,0,0,0,0
4,2,12:00:00,0.9499,379.0,0.0,0.0,327.83,2025-04-02,24,12,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,12:30:00,0.7108,417.0,9.0,0.0216,328.86,2025-04-02,25,12,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,13:00:00,0.9726,440.0,2.0,0.0045000000000000005,331.89,2025-04-02,26,13,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,13:30:00,0.7587999999999999,409.0,11.0,0.0269,337.02,2025-04-02,27,13,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,14:00:00,0.9704999999999999,408.0,1.0,0.0025,317.75,2025-04-02,28,14,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,14:30:00,0.991,448.0,2.0,0.0045000000000000005,364.02,2025-04-02,29,14,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,15:00:00,1.0,411.0,1.0,0.0024,349.22,2025-04-02,30,15,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,15:30:00,0.9953,430.0,2.0,0.004699999999999999,333.94,2025-04-02,31,15,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,16:00:00,1.0,436.0,0.0,0.0,341.39,2025-04-02,32,16,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,16:30:00,0.995,403.0,0.0,0.0,335.56,2025-04-02,33,16,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,17:00:00,0.971,385.0,6.0,0.015600000000000001,336.47,2025-04-02,34,17,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,17:30:00,0.9922,389.0,3.0,0.0077,334.3,2025-04-02,35,17,False,2,afternoon,0,False,0,0,0,0,0,0
4,2,18:00:00,0.9861,361.0,0.0,0.0,330.58,2025-04-02,36,18,False,2,evening,0,False,0,0,0,0,0,0
4,2,18:30:00,0.9909,329.0,0.0,0.0,361.68,2025-04-02,37,18,False,2,evening,0,False,0,0,0,0,0,0
4,2,19:00:00,0.9965,285.0,3.0,0.0105,351.6,2025-04-02,38,19,False,2,evening,0,False,0,0,0,0,0,0
4,2,19:30:00,0.9917,244.0,2.0,0.008199999999999999,293.23,2025-04-02,39,19,False,2,evening,0,False,0,0,0,0,0,0
4,2,20:00:00,0.9076000000000001,240.0,2.0,0.0083,331.68,2025-04-02,40,20,False,2,evening,0,False,0,0,0,0,0,0
4,2,20:30:00,0.9894,190.0,2.0,0.0105,344.44,2025-04-02,41,20,False,2,evening,0,False,0,0,0,0,0,0
4,2,21:00:00,0.9728,148.0,1.0,0.0068000000000000005,305.09,2025-04-02,42,21,False,2,evening,0,False,0,0,0,0,0,0
4,2,21:30:00,0.9865,148.0,0.0,0.0,353.77,2025-04-02,43,21,False,2,evening,0,False,0,0,0,0,0,0
4,2,22:00:00,1.0,99.0,0.0,0.0,321.82,2025-04-02,44,22,False,2,evening,0,False,0,0,0,0,0,0
4,2,22:30:00,1.0,82.0,0.0,0.0,287.34,2025-04-02,45,22,False,2,evening,0,False,0,0,0,0,0,0
4,2,23:00:00,1.0,72.0,0.0,0.0,272.75,2025-04-02,46,23,False,2,evening,0,False,0,0,0,0,0,0
4,2,23:30:00,1.0,65.0,1.0,0.0154,287.25,2025-04-02,47,23,False,2,evening,0,False,0,0,0,0,0,0
4,3,00:00:00,1.0,34.0,0.0,0.0,287.62,2025-04-03,0,0,False,3,overnight,1,False,0,0,0,0,0,0
4,3,00:30:00,1.0,22.0,0.0,0.0,278.82,2025-04-03,1,0,False,3,overnight,1,False,0,0,0,0,0,0
4,3,01:00:00,1.0,6.0,0.0,0.0,312.67,2025-04-03,2,1,False,3,overnight,1,False,0,0,0,0,0,0
4,3,01:30:00,1.0,9.0,0.0,0.0,518.11,2025-04-03,3,1,False,3,overnight,1,False,0,0,0,0,0,0
4,3,02:00:00,1.0,5.0,0.0,0.0,365.6,2025-04-03,4,2,False,3,overnight,1,False,0,0,0,0,0,0
4,3,02:30:00,1.0,2.0,0.0,0.0,388.5,2025-04-03,5,2,False,3,overnight,1,False,0,0,0,0,0,0
4,3,03:00:00,1.0,2.0,0.0,0.0,236.67,2025-04-03,6,3,False,3,overnight,1,True,0,1,1,1,1,1
4,3,03:30:00,1.0,3.0,0.0,0.0,337.0,2025-04-03,7,3,False,3,overnight,1,True,0,1,1,1,1,1
4,3,04:00:00,1.0,2.0,0.0,0.0,322.25,2025-04-03,8,4,False,3,overnight,1,True,0,1,1,1,1,1
4,3,04:30:00,1.0,1.0,0.0,0.0,295.5,2025-04-03,9,4,False,3,overnight,1,True,0,1,1,1,1,1
4,3,05:00:00,1.0,2.0,0.0,0.0,233.25,2025-04-03,10,5,False,3,overnight,1,True,0,1,1,1,1,1
4,3,05:30:00,1.0,3.0,0.0,0.0,271.33500000000004,2025-04-03,11,5,False,3,overnight,1,True,0,1,1,1,1,1
4,3,06:00:00,1.0,4.0,0.0,0.0,206.14,2025-04-03,12,6,False,3,morning,0,True,0,1,1,1,1,1
4,3,06:30:00,0.6667000000000001,7.0,2.0,0.25,384.0,2025-04-03,13,6,False,3,morning,0,True,0,1,1,1,1,1
4,3,07:00:00,0.9355,32.0,1.0,0.0313,243.68,2025-04-03,14,7,False,3,morning,0,False,0,0,0,0,0,0
4,3,07:30:00,1.0,34.0,1.0,0.0294,240.03,2025-04-03,15,7,False,3,morning,0,False,0,0,0,0,0,0
4,3,08:00:00,0.8856999999999999,71.0,1.0,0.0141,288.9,2025-04-03,16,8,False,3,morning,0,False,0,0,0,0,0,0
4,3,08:30:00,0.807,116.0,2.0,0.0172,322.09,2025-04-03,17,8,False,3,morning,0,False,0,0,0,0,0,0
4,3,09:00:00,0.8984000000000001,187.0,0.0,0.0,324.53,2025-04-03,18,9,False,3,morning,0,False,0,0,0,0,0,0
4,3,09:30:00,0.9802,255.0,2.0,0.0078000000000000005,313.39,2025-04-03,19,9,False,3,morning,0,False,0,0,0,0,0,0
4,3,10:00:00,0.9739,268.0,0.0,0.0,337.18,2025-04-03,20,10,False,3,morning,0,False,0,0,0,0,0,0
4,3,10:30:00,0.8159000000000001,327.0,12.0,0.036699999999999997,322.01,2025-04-03,21,10,False,3,morning,0,False,0,0,0,0,0,0
4,3,11:00:00,0.8645999999999999,352.0,5.0,0.014199999999999999,345.67,2025-04-03,22,11,False,3,morning,0,False,0,0,0,0,0,0
4,3,11:30:00,0.6236999999999999,395.0,15.0,0.038,338.28,2025-04-03,23,11,False,3,morning,0,False,0,0,0,0,0,0
4,3,12:00:00,0.9404,369.0,0.0,0.0,326.98,2025-04-03,24,12,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,12:30:00,0.9068,446.0,6.0,0.013500000000000002,314.21,2025-04-03,25,12,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,13:00:00,0.9884999999999999,438.0,2.0,0.0046,349.77,2025-04-03,26,13,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,13:30:00,0.8311,447.0,9.0,0.020099999999999996,335.29,2025-04-03,27,13,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,14:00:00,0.8194,470.0,5.0,0.0106,328.75,2025-04-03,28,14,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,14:30:00,0.7903,475.0,3.0,0.0063,351.92,2025-04-03,29,14,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,15:00:00,0.8864,487.0,3.0,0.0062,342.49,2025-04-03,30,15,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,15:30:00,0.9956,453.0,2.0,0.0044,308.77,2025-04-03,31,15,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,16:00:00,0.977,436.0,2.0,0.0046,346.77,2025-04-03,32,16,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,16:30:00,0.94,419.0,2.0,0.0048,348.12,2025-04-03,33,16,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,17:00:00,0.99,401.0,0.0,0.0,339.29,2025-04-03,34,17,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,17:30:00,0.9768000000000001,388.0,0.0,0.0,338.97,2025-04-03,35,17,False,3,afternoon,0,False,0,0,0,0,0,0
4,3,18:00:00,0.893,388.0,5.0,0.0129,346.14,2025-04-03,36,18,False,3,evening,0,False,0,0,0,0,0,0
4,3,18:30:00,0.905,337.0,0.0,0.0,351.97,2025-04-03,37,18,False,3,evening,0,False,0,0,0,0,0,0
4,3,19:00:00,0.9772,308.0,1.0,0.0032,317.28,2025-04-03,38,19,False,3,evening,0,False,0,0,0,0,0,0
4,3,19:30:00,0.978,274.0,1.0,0.0036,339.41,2025-04-03,39,19,False,3,evening,0,False,0,0,0,0,0,0
4,3,20:00:00,0.9478,230.0,0.0,0.0,358.12,2025-04-03,40,20,False,3,evening,0,False,0,0,0,0,0,0
4,3,20:30:00,1.0,187.0,0.0,0.0,315.01,2025-04-03,41,20,False,3,evening,0,False,0,0,0,0,0,0
4,3,21:00:00,0.9937999999999999,160.0,0.0,0.0,331.81,2025-04-03,42,21,False,3,evening,0,False,0,0,0,0,0,0
4,3,21:30:00,1.0,134.0,1.0,0.0075,302.61,2025-04-03,43,21,False,3,evening,0,False,0,0,0,0,0,0
4,3,22:00:00,0.9384999999999999,132.0,2.0,0.0152,306.12,2025-04-03,44,22,False,3,evening,0,False,0,0,0,0,0,0
4,3,22:30:00,1.0,102.0,4.0,0.0392,320.88,2025-04-03,45,22,False,3,evening,0,False,0,0,0,0,0,0
4,3,23:00:00,1.0,61.0,0.0,0.0,253.0,2025-04-03,46,23,False,3,evening,0,False,0,0,0,0,0,0
4,3,23:30:00,1.0,37.0,0.0,0.0,342.49,2025-04-03,47,23,False,3,evening,0,False,0,0,0,0,0,0
4,4,00:00:00,1.0,26.0,0.0,0.0,284.62,2025-04-04,0,0,False,4,overnight,1,False,0,0,0,0,0,0
4,4,00:30:00,1.0,17.0,0.0,0.0,344.0,2025-04-04,1,0,False,4,overnight,1,False,0,0,0,0,0,0
4,4,01:00:00,1.0,18.0,2.0,0.11109999999999999,273.25,2025-04-04,2,1,False,4,overnight,1,False,0,0,0,0,0,0
4,4,01:30:00,1.0,5.0,0.0,0.0,244.6,2025-04-04,3,1,False,4,overnight,1,False,0,0,0,0,0,0
4,4,02:00:00,1.0,7.0,0.0,0.0,316.57,2025-04-04,4,2,False,4,overnight,1,False,0,0,0,0,0,0
4,4,02:30:00,1.0,10.0,0.0,0.0,314.8,2025-04-04,5,2,False,4,overnight,1,False,0,0,0,0,0,0
4,4,03:00:00,1.0,5.0,0.0,0.0,164.8,2025-04-04,6,3,False,4,overnight,1,False,0,0,0,0,0,0
4,4,03:30:00,1.0,4.0,0.0,0.0,320.5,2025-04-04,7,3,False,4,overnight,1,False,0,0,0,0,0,0
4,4,04:00:00,0.5,4.0,0.0,0.0,264.75,2025-04-04,8,4,False,4,overnight,1,False,0,0,0,0,0,0
4,4,04:30:00,1.0,3.0,1.0,0.3333,129.5,2025-04-04,9,4,False,4,overnight,1,False,0,0,0,0,0,0
4,4,05:00:00,1.0,2.0,0.0,0.0,299.0,2025-04-04,10,5,False,4,overnight,1,False,0,0,0,0,0,0
4,4,05:30:00,1.0,2.0,0.0,0.0,518.5,2025-04-04,11,5,False,4,overnight,1,False,0,0,0,0,0,0
4,4,06:00:00,0.6667000000000001,3.0,0.0,0.0,131.0,2025-04-04,12,6,False,4,morning,0,False,0,0,0,0,0,0
4,4,06:30:00,1.0,4.0,3.0,0.75,333.0,2025-04-04,13,6,False,4,morning,0,False,0,0,0,0,0,0
4,4,07:00:00,0.9048,21.0,0.0,0.0,294.52,2025-04-04,14,7,False,4,morning,0,False,0,0,0,0,0,0
4,4,07:30:00,0.9189,37.0,0.0,0.0,272.84,2025-04-04,15,7,False,4,morning,0,False,0,0,0,0,0,0
4,4,08:00:00,0.9845999999999999,65.0,0.0,0.0,277.28,2025-04-04,16,8,False,4,morning,0,False,0,0,0,0,0,0
4,4,08:30:00,1.0,97.0,0.0,0.0,267.99,2025-04-04,17,8,False,4,morning,0,False,0,0,0,0,0,0
4,4,09:00:00,0.9876999999999999,162.0,0.0,0.0,319.4,2025-04-04,18,9,False,4,morning,0,False,0,0,0,0,0,0
4,4,09:30:00,0.9604,202.0,0.0,0.0,311.66,2025-04-04,19,9,False,4,morning,0,False,0,0,0,0,0,0
4,4,10:00:00,0.9698,233.0,1.0,0.0043,336.14,2025-04-04,20,10,False,4,morning,0,False,0,0,0,0,0,0
4,4,10:30:00,0.7158,288.0,10.0,0.0347,329.31,2025-04-04,21,10,False,4,morning,0,False,0,0,0,0,0,0
4,4,11:00:00,0.4771,317.0,11.0,0.0347,331.05,2025-04-04,22,11,False,4,morning,0,False,0,0,0,0,0,0
4,4,11:30:00,0.8761,349.0,2.0,0.005699999999999999,336.49,2025-04-04,23,11,False,4,morning,0,False,0,0,0,0,0,0
4,4,12:00:00,0.9484999999999999,410.0,2.0,0.0049,355.44,2025-04-04,24,12,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,12:30:00,0.9129999999999999,419.0,5.0,0.011899999999999999,349.94,2025-04-04,25,12,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,13:00:00,0.9412,427.0,2.0,0.004699999999999999,362.73,2025-04-04,26,13,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,13:30:00,0.8663,396.0,7.0,0.0177,352.15,2025-04-04,27,13,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,14:00:00,0.7225,432.0,14.0,0.032400000000000005,348.68,2025-04-04,28,14,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,14:30:00,0.9017000000000001,412.0,5.0,0.0121,355.39,2025-04-04,29,14,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,15:00:00,0.9242,426.0,4.0,0.009399999999999999,351.41,2025-04-04,30,15,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,15:30:00,0.9575,449.0,2.0,0.0045000000000000005,361.81,2025-04-04,31,15,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,16:00:00,0.9612999999999999,414.0,1.0,0.0024,369.92,2025-04-04,32,16,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,16:30:00,0.9591,416.0,0.0,0.0,364.97,2025-04-04,33,16,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,17:00:00,0.9592,392.0,0.0,0.0,363.48,2025-04-04,34,17,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,17:30:00,0.9564,370.0,3.0,0.008100000000000001,374.29,2025-04-04,35,17,False,4,afternoon,0,False,0,0,0,0,0,0
4,4,18:00:00,0.9652,348.0,3.0,0.0086,356.86,2025-04-04,36,18,False,4,evening,0,False,0,0,0,0,0,0
4,4,18:30:00,0.9614,286.0,1.0,0.0034999999999999996,343.35,2025-04-04,37,18,False,4,evening,0,False,0,0,0,0,0,0
4,4,19:00:00,0.971,242.0,1.0,0.0040999999999999995,375.85,2025-04-04,38,19,False,4,evening,0,False,0,0,0,0,0,0
4,4,19:30:00,0.9342,245.0,2.0,0.008199999999999999,333.91,2025-04-04,39,19,False,4,evening,0,False,0,0,0,0,0,0
4,4,20:00:00,0.9831,180.0,2.0,0.0111,328.9,2025-04-04,40,20,False,4,evening,0,False,0,0,0,0,0,0
4,4,20:30:00,0.9448000000000001,183.0,2.0,0.0109,320.86,2025-04-04,41,20,False,4,evening,0,False,0,0,0,0,0,0
4,4,21:00:00,0.9281,153.0,0.0,0.0,312.73,2025-04-04,42,21,False,4,evening,0,False,0,0,0,0,0,0
4,4,21:30:00,0.975,120.0,0.0,0.0,312.76,2025-04-04,43,21,False,4,evening,0,False,0,0,0,0,0,0
4,4,22:00:00,1.0,96.0,0.0,0.0,352.53,2025-04-04,44,22,False,4,evening,0,False,0,0,0,0,0,0
4,4,22:30:00,1.0,49.0,0.0,0.0,305.49,2025-04-04,45,22,False,4,evening,0,False,0,0,0,0,0,0
4,4,23:00:00,0.9636,56.0,1.0,0.0179,338.67,2025-04-04,46,23,False,4,evening,0,False,0,0,0,0,0,0
4,4,23:30:00,0.9783,48.0,2.0,0.0417,268.48,2025-04-04,47,23,False,4,evening,0,False,0,0,0,0,0,0
4,5,00:00:00,0.9259000000000001,29.0,2.0,0.069,285.07,2025-04-05,0,0,True,5,overnight,1,False,0,0,0,0,0,0
4,5,00:30:00,1.0,17.0,0.0,0.0,266.35,2025-04-05,1,0,True,5,overnight,1,False,0,0,0,0,0,0
4,5,01:00:00,1.0,4.0,0.0,0.0,988.5,2025-04-05,2,1,True,5,overnight,1,False,0,0,0,0,0,0
4,5,01:30:00,0.0,6.0,2.0,0.3333,359.0,2025-04-05,3,1,True,5,overnight,1,False,0,0,0,0,0,0
4,5,02:00:00,0.5,4.0,2.0,0.5,345.0,2025-04-05,4,2,True,5,overnight,1,False,0,0,0,0,0,0
4,5,02:30:00,1.0,6.0,0.0,0.0,234.83,2025-04-05,5,2,True,5,overnight,1,False,0,0,0,0,0,0
4,5,03:00:00,1.0,2.0,0.0,0.0,409.0,2025-04-05,6,3,True,5,overnight,1,False,0,0,0,0,0,0
4,5,03:30:00,1.0,4.0,0.0,0.0,202.75,2025-04-05,7,3,True,5,overnight,1,False,0,0,0,0,0,0
4,5,04:00:00,1.0,4.0,0.0,0.0,83.0,2025-04-05,8,4,True,5,overnight,1,False,0,0,0,0,0,0
4,5,04:30:00,1.0,2.0,0.0,0.0,150.5,2025-04-05,9,4,True,5,overnight,1,False,0,0,0,0,0,0
4,5,05:00:00,1.0,2.0,0.0,0.0,245.0,2025-04-05,10,5,True,5,overnight,1,False,0,0,0,0,0,0
4,5,05:30:00,1.0,6.0,0.0,0.0,170.67,2025-04-05,11,5,True,5,overnight,1,False,0,0,0,0,0,0
