date,call_volume,cct,service_level,abandon_rate,is_train_period,is_aug_holdout,is_post_aug,call_volume_was_missing,cct_was_missing,service_level_was_missing,abandon_rate_was_missing
2024-06-23,1493.0,315.09,0.9594,0.0055000000000000005,True,False,False,0,0,0,0
2024-06-24,5730.0,324.54,0.9276000000000001,0.006500000000000001,True,False,False,0,0,0,0
2024-06-25,5443.0,311.56,0.9133,0.0091,True,False,False,0,0,0,0
2024-06-26,5063.0,311.19,0.924,0.0089,True,False,False,0,0,0,0
2024-06-27,5373.0,290.79,0.9125,0.010700000000000001,True,False,False,0,0,0,0
2024-06-28,4641.0,260.69,0.8679000000000001,0.0182,True,False,False,0,0,0,0
2024-06-29,3286.0,314.7,0.9259999999999999,0.0092,True,False,False,0,0,0,0
2024-06-30,1454.0,325.85,0.8944,0.009399999999999999,True,False,False,0,0,0,0
2024-07-01,6314.0,313.51,0.9356,0.0075,True,False,False,0,0,0,0
2024-07-02,5755.0,312.3,0.9059,0.0089,True,False,False,0,0,0,0
2024-07-03,5422.0,320.69,0.9098,0.0118,True,False,False,0,0,0,0
2024-07-04,2361.0,319.75,0.88,0.0131,True,False,False,0,0,0,0
2024-07-05,5421.0,300.79,0.9468000000000001,0.0075,True,False,False,0,0,0,0
2024-07-06,3534.0,298.05,0.9566,0.0049,True,False,False,0,0,0,0
2024-07-07,1508.0,323.41,0.9811,0.0028000000000000004,True,False,False,0,0,0,0
2024-07-08,6364.0,332.23,0.9393,0.005600000000000001,True,False,False,0,0,0,0
2024-07-09,5479.0,330.02,0.9165000000000001,0.0074,True,False,False,0,0,0,0
2024-07-10,5188.0,306.88,0.9135,0.0121,True,False,False,0,0,0,0
2024-07-11,5296.0,313.69,0.8522,0.019,True,False,False,0,0,0,0
2024-07-12,4830.0,301.51,0.9118,0.0252,True,False,False,0,0,0,0
2024-07-13,3296.0,285.67,0.9258,0.0126,True,False,False,0,0,0,0
2024-07-14,1456.0,313.54,0.8762000000000001,0.013300000000000001,True,False,False,0,0,0,0
2024-07-15,4905.0,312.46,0.9059999999999999,0.0101,True,False,False,0,0,0,0
2024-07-16,4758.0,304.71,0.8621,0.0132,True,False,False,0,0,0,0
2024-07-17,4733.0,318.49,0.8718,0.013500000000000002,True,False,False,0,0,0,0
2024-07-18,4685.0,307.01,0.9329999999999999,0.0098,True,False,False,0,0,0,0
2024-07-19,4561.0,296.09,0.8758,0.015700000000000002,True,False,False,0,0,0,0
2024-07-20,3275.0,309.04,0.8969,0.0154,True,False,False,0,0,0,0
2024-07-21,1348.0,337.28,0.8376,0.0179,True,False,False,0,0,0,0
2024-07-22,5264.0,327.18,0.8701000000000001,0.013600000000000001,True,False,False,0,0,0,0
2024-07-23,4948.0,305.6,0.8634000000000001,0.0178,True,False,False,0,0,0,0
2024-07-24,4479.0,318.99,0.917,0.0085,True,False,False,0,0,0,0
2024-07-25,4829.0,314.48,0.8743000000000001,0.0165,True,False,False,0,0,0,0
2024-07-26,4438.0,298.36,0.8839,0.0184,True,False,False,0,0,0,0
2024-07-27,3386.0,300.08,0.8881999999999999,0.029900000000000003,True,False,False,0,0,0,0
2024-07-28,1452.0,327.66,0.8765000000000001,0.011399999999999999,True,False,False,0,0,0,0
2024-07-29,4844.0,316.72,0.8901,0.013500000000000002,True,False,False,0,0,0,0
2024-07-30,4502.0,315.58,0.9665,0.005,True,False,False,0,0,0,0
2024-07-31,4258.0,323.84,0.9290999999999999,0.005699999999999999,True,False,False,0,0,0,0
2024-08-01,5070.0,312.41,0.9708,0.004,True,False,False,0,0,0,0
2024-08-02,5322.0,312.63,0.9545,0.0034999999999999996,True,False,False,0,0,0,0
2024-08-03,3387.0,292.43,0.924,0.0074,True,False,False,0,0,0,0
2024-08-04,1511.0,284.57,0.9637,0.009399999999999999,True,False,False,0,0,0,0
2024-08-05,5589.0,325.96,0.9614,0.0022,True,False,False,0,0,0,0
2024-08-06,5151.0,325.18,0.9167000000000001,0.0074,True,False,False,0,0,0,0
2024-08-07,4659.0,316.62,0.9427,0.0044,True,False,False,0,0,0,0
2024-08-08,4326.0,321.05,0.9015000000000001,0.0131,True,False,False,0,0,0,0
2024-08-09,4541.0,327.6,0.9144,0.009899999999999999,True,False,False,0,0,0,0
2024-08-10,3234.0,302.68,0.8626,0.0168,True,False,False,0,0,0,0
2024-08-11,1439.0,303.17,0.9331,0.0139,True,False,False,0,0,0,0
2024-08-12,4896.0,322.33,0.9603,0.0034000000000000002,True,False,False,0,0,0,0
2024-08-13,4601.0,316.52,0.9224,0.009000000000000001,True,False,False,0,0,0,0
2024-08-14,4587.0,323.87,0.8837999999999999,0.009300000000000001,True,False,False,0,0,0,0
2024-08-15,4617.0,321.9,0.9329000000000001,0.0088,True,False,False,0,0,0,0
2024-08-16,4673.0,316.85,0.9834,0.0012,True,False,False,0,0,0,0
2024-08-17,3511.0,301.1,0.9593,0.0085,True,False,False,0,0,0,0
2024-08-18,1469.0,318.23,0.9718000000000001,0.0166,True,False,False,0,0,0,0
2024-08-19,5088.0,333.85,0.8652,0.018600000000000002,True,False,False,0,0,0,0
2024-08-20,4813.0,326.45,0.9208,0.0062,True,False,False,0,0,0,0
2024-08-21,4550.0,328.37,0.8429000000000001,0.013600000000000001,True,False,False,0,0,0,0
2024-08-22,4449.0,322.64,0.8523999999999999,0.015600000000000001,True,False,False,0,0,0,0
2024-08-23,4715.0,318.89,0.8726,0.0204,True,False,False,0,0,0,0
2024-08-24,3182.0,315.08,0.9072,0.0088,True,False,False,0,0,0,0
2024-08-25,1514.0,290.61,0.9113,0.0109,True,False,False,0,0,0,0
2024-08-26,5193.0,327.64,0.9528,0.0058,True,False,False,0,0,0,0
2024-08-27,4875.0,328.18,0.9157,0.0073,True,False,False,0,0,0,0
2024-08-28,4471.0,323.12,0.8943000000000001,0.0131,True,False,False,0,0,0,0
2024-08-29,4425.0,318.79,0.7748999999999999,0.0321,True,False,False,0,0,0,0
2024-08-30,4596.0,316.03,0.8548,0.0194,True,False,False,0,0,0,0
2024-08-31,3305.0,316.33,0.8582,0.0219,True,False,False,0,0,0,0
2024-09-01,1500.0,296.27,0.9192,0.011699999999999999,True,False,False,0,0,0,0
2024-09-02,3649.0,286.3,0.9393,0.0131,True,False,False,0,0,0,0
2024-09-03,6860.0,329.37,0.8687999999999999,0.0129,True,False,False,0,0,0,0
2024-09-04,6173.0,329.62,0.8845999999999999,0.0103,True,False,False,0,0,0,0
2024-09-05,4676.0,324.765,0.83945,0.0199,True,False,False,1,1,1,1
2024-09-06,4235.0,315.07000000000005,0.87645,0.01595,True,False,False,1,1,1,1
2024-09-07,2996.0,309.67,0.9013,0.013850000000000001,True,False,False,1,1,1,1
2024-09-08,1500.0,296.27,0.9192,0.011699999999999999,True,False,False,1,1,1,1
2024-09-09,5056.0,286.3,0.9393,0.0092,True,False,False,1,1,1,1
2024-09-10,5083.0,326.15,0.8687999999999999,0.0147,True,False,False,1,1,1,1
2024-09-11,4853.0,329.62,0.8721,0.0149,True,False,False,1,1,1,1
2024-09-12,4676.0,324.765,0.83945,0.0199,True,False,False,1,1,1,1
2024-09-13,4235.0,315.07000000000005,0.87645,0.01595,True,False,False,1,1,1,1
2024-09-14,2996.0,309.67,0.9013,0.013850000000000001,True,False,False,1,1,1,1
2024-09-15,1500.0,296.27,0.9192,0.011699999999999999,True,False,False,1,1,1,1
2024-09-16,5056.0,286.3,0.9393,0.0092,True,False,False,1,1,1,1
2024-09-17,5083.0,326.15,0.8595,0.0147,True,False,False,0,0,0,0
2024-09-18,4853.0,326.24,0.8721,0.0149,True,False,False,0,0,0,0
2024-09-19,4918.0,321.37,0.87,0.0165,True,False,False,0,0,0,0
2024-09-20,4761.0,310.47,0.8549,0.0181,True,False,False,0,0,0,0
2024-09-21,3243.0,312.16,0.8742,0.0167,True,False,False,0,0,0,0
2024-09-22,1615.0,294.99,0.9540000000000001,0.0069,True,False,False,0,0,0,0
2024-09-23,5318.0,284.0,0.9579000000000001,0.0043,True,False,False,0,0,0,0
2024-09-24,4806.0,300.53,0.8826999999999999,0.0175,True,False,False,0,0,0,0
2024-09-25,4816.0,331.01,0.8261,0.0227,True,False,False,0,0,0,0
2024-09-26,4434.0,328.16,0.8089,0.0233,True,False,False,0,0,0,0
2024-09-27,3709.0,319.67,0.898,0.0138,True,False,False,0,0,0,0
2024-09-28,2749.0,307.18,0.9284,0.011000000000000001,True,False,False,0,0,0,0
2024-09-29,1161.0,314.31,0.9157,0.0121,True,False,False,0,0,0,0
2024-09-30,5056.0,321.5,0.9087999999999999,0.0092,True,False,False,0,0,0,0
2024-10-01,5350.0,291.91,0.9016,0.0115,True,False,False,0,0,0,0
2024-10-02,5248.0,293.44,0.8162,0.046,True,False,False,0,0,0,0
2024-10-03,5211.0,318.72,0.9233,0.0084,True,False,False,0,0,0,0
2024-10-04,4731.0,326.63,0.9567,0.0029,True,False,False,0,0,0,0
2024-10-05,3331.0,324.71,0.9348000000000001,0.0055000000000000005,True,False,False,0,0,0,0
2024-10-06,1427.0,314.09,0.9349,0.0104,True,False,False,0,0,0,0
2024-10-07,5305.0,328.42,0.9655,0.0052,True,False,False,0,0,0,0
2024-10-08,4796.0,301.42,0.9514,0.0059,True,False,False,0,0,0,0
2024-10-09,4425.0,292.88,0.9893000000000001,0.0085,True,False,False,0,0,0,0
2024-10-10,4512.0,319.45,0.9468000000000001,0.0055000000000000005,True,False,False,0,0,0,0
2024-10-11,4341.0,310.53,0.9764,0.0026,True,False,False,0,0,0,0
2024-10-12,2849.0,330.58,0.8994,0.011000000000000001,True,False,False,0,0,0,0
2024-10-13,1219.0,328.17,0.9020999999999999,0.0105,True,False,False,0,0,0,0
2024-10-14,4679.0,326.95,0.9093000000000001,0.0092,True,False,False,0,0,0,0
2024-10-15,4408.0,306.47,0.9392,0.0086,True,False,False,0,0,0,0
2024-10-16,4678.0,299.53,0.9512,0.0103,True,False,False,0,0,0,0
2024-10-17,4769.0,319.01,0.9590000000000001,0.0051,True,False,False,0,0,0,0
2024-10-18,4451.0,335.69,0.9192,0.0088,True,False,False,0,0,0,0
2024-10-19,3266.0,319.85,0.9192,0.006999999999999999,True,False,False,0,0,0,0
2024-10-20,1413.0,325.67,0.9684999999999999,0.0049,True,False,False,0,0,0,0
2024-10-21,5574.0,323.52,0.9031999999999999,0.0161,True,False,False,0,0,0,0
2024-10-22,5137.0,308.02,0.8956000000000001,0.009300000000000001,True,False,False,0,0,0,0
2024-10-23,4925.0,282.99,0.9772,0.0033,True,False,False,0,0,0,0
2024-10-24,4930.0,289.2,0.9698,0.0033,True,False,False,0,0,0,0
2024-10-25,4782.0,330.37,0.8966,0.011699999999999999,True,False,False,0,0,0,0
2024-10-26,3105.0,323.48,0.9137000000000001,0.0152,True,False,False,0,0,0,0
2024-10-27,1404.0,326.17,0.9534,0.0091,True,False,False,0,0,0,0
2024-10-28,5224.0,322.09,0.9420000000000001,0.0054,True,False,False,0,0,0,0
2024-10-29,4644.0,306.61,0.9068,0.0176,True,False,False,0,0,0,0
2024-10-30,4172.0,299.6,0.955,0.0098,True,False,False,0,0,0,0
2024-10-31,4323.0,294.88,0.9704,0.0086,True,False,False,0,0,0,0
2024-11-01,5336.0,328.56,0.8820999999999999,0.0151,True,False,False,0,0,0,0
2024-11-02,3772.0,319.3,0.927,0.0068000000000000005,True,False,False,0,0,0,0
2024-11-03,1392.0,336.15,0.9316,0.0127,True,False,False,0,0,0,0
2024-11-04,5837.0,320.54,0.9078,0.0089,True,False,False,0,0,0,0
2024-11-05,4874.0,318.24,0.9656999999999999,0.0052,True,False,False,0,0,0,0
2024-11-06,4695.0,296.93,0.9588,0.0104,True,False,False,0,0,0,0
2024-11-07,4920.0,292.94,0.9516,0.0108,True,False,False,0,0,0,0
2024-11-08,5549.0,326.39,0.9418000000000001,0.0058,True,False,False,0,0,0,0
2024-11-09,3716.0,338.09,0.8734999999999999,0.0111,True,False,False,0,0,0,0
2024-11-10,1577.0,322.49,0.8559,0.0171,True,False,False,0,0,0,0
2024-11-11,5406.0,315.68,0.8942,0.0137,True,False,False,0,0,0,0
2024-11-12,4961.0,322.74,0.9120999999999999,0.0149,True,False,False,0,0,0,0
2024-11-13,4860.0,299.82,0.9315000000000001,0.0083,True,False,False,0,0,0,0
2024-11-14,5290.0,278.13,0.9079,0.020499999999999997,True,False,False,0,0,0,0
2024-11-15,5065.0,314.53,0.9309000000000001,0.0095,True,False,False,0,0,0,0
2024-11-16,3616.0,318.45,0.8858,0.011699999999999999,True,False,False,0,0,0,0
2024-11-17,1716.0,318.5,0.8894,0.0121,True,False,False,0,0,0,0
2024-11-18,5782.0,309.51,0.8631,0.013000000000000001,True,False,False,0,0,0,0
2024-11-19,5221.0,306.16,0.9068999999999999,0.009899999999999999,True,False,False,0,0,0,0
2024-11-20,5562.0,304.18,0.9207,0.009899999999999999,True,False,False,0,0,0,0
2024-11-21,5322.0,284.13,0.9390999999999999,0.01,True,False,False,0,0,0,0
