date,call_volume,cct,service_level,abandon_rate,is_train_period,is_aug_holdout,is_post_aug,call_volume_was_missing,cct_was_missing,service_level_was_missing,abandon_rate_was_missing
2024-05-28,25849.0,318.05,0.9548000000000001,0.004699999999999999,True,False,False,0,0,0,0
2024-05-29,23492.0,292.49,0.9853000000000001,0.0022,True,False,False,0,0,0,0
2024-05-30,23041.0,329.36,0.8365,0.018500000000000003,True,False,False,0,0,0,0
2024-05-31,25027.0,320.32,0.9632,0.0064,True,False,False,0,0,0,0
2024-06-01,17543.0,342.94,0.82,0.013999999999999999,True,False,False,0,0,0,0
2024-06-02,11620.0,339.3,0.9854999999999999,0.0017000000000000001,True,False,False,0,0,0,0
2024-06-03,30859.0,333.82,0.9606999999999999,0.0033,True,False,False,0,0,0,0
2024-06-04,26938.0,340.13,0.9884999999999999,0.0023,True,False,False,0,0,0,0
2024-06-05,25705.0,333.61,0.9568000000000001,0.0036,True,False,False,0,0,0,0
2024-06-06,23898.0,324.11,0.9902,0.0029,True,False,False,0,0,0,0
2024-06-07,22988.0,325.13,0.91,0.0076,True,False,False,0,0,0,0
2024-06-08,15035.0,346.76,0.9373999999999999,0.0051,True,False,False,0,0,0,0
2024-06-09,9968.0,340.54,0.985,0.0024,True,False,False,0,0,0,0
2024-06-10,26820.0,335.94,0.9457,0.0045000000000000005,True,False,False,0,0,0,0
2024-06-11,24021.0,339.59,0.9357,0.0049,True,False,False,0,0,0,0
2024-06-12,23552.0,334.07,0.9386,0.0053,True,False,False,0,0,0,0
2024-06-13,22778.0,317.04,0.9678,0.0060999999999999995,True,False,False,0,0,0,0
2024-06-14,23276.0,325.78,0.8941,0.0084,True,False,False,0,0,0,0
2024-06-15,14831.0,341.26,0.9725,0.0033,True,False,False,0,0,0,0
2024-06-16,8648.0,339.39,0.9832,0.0022,True,False,False,0,0,0,0
2024-06-17,26763.0,334.85,0.8926000000000001,0.0095,True,False,False,0,0,0,0
2024-06-18,24501.0,329.12,0.9412,0.0062,True,False,False,0,0,0,0
2024-06-19,23216.0,340.66,0.8758,0.0077,True,False,False,0,0,0,0
2024-06-20,24554.0,325.43,0.9454,0.006500000000000001,True,False,False,0,0,0,0
2024-06-21,24108.0,321.2,0.8955,0.0089,True,False,False,0,0,0,0
2024-06-22,15477.0,342.28,0.9104000000000001,0.0173,True,False,False,0,0,0,0
2024-06-23,10536.0,343.41,0.9790000000000001,0.0024,True,False,False,0,0,0,0
2024-06-24,26564.0,335.8,0.8737,0.0105,True,False,False,0,0,0,0
2024-06-25,24308.0,336.15,0.8759999999999999,0.0102,True,False,False,0,0,0,0
2024-06-26,23037.0,330.91,0.8321999999999999,0.0105,True,False,False,0,0,0,0
2024-06-27,22647.0,318.16,0.9381,0.004699999999999999,True,False,False,0,0,0,0
2024-06-28,22163.0,312.02,0.8276,0.0139,True,False,False,0,0,0,0
2024-06-29,15440.0,333.49,0.8721,0.0078000000000000005,True,False,False,0,0,0,0
2024-06-30,10436.0,350.71,0.8254,0.0173,True,False,False,0,0,0,0
2024-07-01,29844.0,337.32,0.9567,0.006,True,False,False,0,0,0,0
2024-07-02,25366.0,341.93,0.8094,0.0182,True,False,False,0,0,0,0
2024-07-03,25057.0,346.14,0.8472,0.0143,True,False,False,0,0,0,0
2024-07-04,10669.0,342.87,0.9325,0.0066,True,False,False,0,0,0,0
2024-07-05,23259.0,334.18,0.94,0.0098,True,False,False,0,0,0,0
2024-07-06,14224.0,309.07,0.9731000000000001,0.0037,True,False,False,0,0,0,0
2024-07-07,10079.0,344.97,0.9495999999999999,0.005600000000000001,True,False,False,0,0,0,0
2024-07-08,27531.0,344.37,0.9159999999999999,0.0088,True,False,False,0,0,0,0
2024-07-09,24988.0,337.43,0.8728,0.0113,True,False,False,0,0,0,0
2024-07-10,23820.0,343.14,0.865,0.0095,True,False,False,0,0,0,0
2024-07-11,22718.0,343.63,0.7426,0.0212,True,False,False,0,0,0,0
2024-07-12,21909.0,343.12,0.7981,0.0187,True,False,False,0,0,0,0
2024-07-13,14472.0,324.61,0.8841,0.0113,True,False,False,0,0,0,0
2024-07-14,9747.0,355.49,0.5642,0.031,True,False,False,0,0,0,0
2024-07-15,25811.0,344.21,0.7783,0.0311,True,False,False,0,0,0,0
2024-07-16,22971.0,350.43,0.6936,0.024399999999999998,True,False,False,0,0,0,0
2024-07-17,22681.0,346.31,0.774,0.0229,True,False,False,0,0,0,0
2024-07-18,21844.0,340.13,0.8851,0.0088,True,False,False,0,0,0,0
2024-07-19,22116.0,331.17,0.8673000000000001,0.0139,True,False,False,0,0,0,0
2024-07-20,14538.0,322.58,0.8169,0.0167,True,False,False,0,0,0,0
2024-07-21,9869.0,351.77,0.7462000000000001,0.017,True,False,False,0,0,0,0
2024-07-22,24841.0,346.0,0.7852,0.025699999999999997,True,False,False,0,0,0,0
2024-07-23,22083.0,340.49,0.7358,0.021,True,False,False,0,0,0,0
2024-07-24,21243.0,336.71,0.8462999999999999,0.0187,True,False,False,0,0,0,0
2024-07-25,21402.0,336.35,0.8665999999999999,0.0111,True,False,False,0,0,0,0
2024-07-26,20631.0,324.96,0.9162,0.0079,True,False,False,0,0,0,0
2024-07-27,13721.0,315.51,0.9448000000000001,0.009300000000000001,True,False,False,0,0,0,0
2024-07-28,9272.0,344.95,0.7962,0.0149,True,False,False,0,0,0,0
2024-07-29,23180.0,337.61,0.7968999999999999,0.015600000000000001,True,False,False,0,0,0,0
2024-07-30,21392.0,336.99,0.9523999999999999,0.004,True,False,False,0,0,0,0
2024-07-31,22000.0,337.33,0.978,0.0031,True,False,False,0,0,0,0
2024-08-01,24376.0,336.1,0.9493,0.006999999999999999,True,False,False,0,0,0,0
2024-08-02,23876.0,337.29,0.9521,0.0039000000000000003,True,False,False,0,0,0,0
2024-08-03,15758.0,333.33,0.9792000000000001,0.0026,True,False,False,0,0,0,0
2024-08-04,10463.0,314.74,0.9956999999999999,0.0019,True,False,False,0,0,0,0
2024-08-05,25956.0,346.2,0.9863,0.0021,True,False,False,0,0,0,0
2024-08-06,23713.0,346.15,0.9903,0.0017000000000000001,True,False,False,0,0,0,0
2024-08-07,22646.0,339.92,0.915,0.006,True,False,False,0,0,0,0
2024-08-08,21690.0,343.25,0.9187000000000001,0.004699999999999999,True,False,False,0,0,0,0
2024-08-09,21283.0,331.8,0.8993000000000001,0.0113,True,False,False,0,0,0,0
2024-08-10,14064.0,320.23,0.9747,0.0026,True,False,False,0,0,0,0
2024-08-11,9865.0,307.9,0.9926999999999999,0.0012,True,False,False,0,0,0,0
2024-08-12,24663.0,347.28,0.9017000000000001,0.0064,True,False,False,0,0,0,0
2024-08-13,22390.0,340.03,0.9265000000000001,0.0058,True,False,False,0,0,0,0
2024-08-14,23168.0,343.06,0.9284,0.0055000000000000005,True,False,False,0,0,0,0
2024-08-15,23218.0,341.9,0.9157,0.006,True,False,False,0,0,0,0
2024-08-16,22550.0,334.77,0.9597,0.003,True,False,False,0,0,0,0
2024-08-17,14930.0,320.62,0.9806,0.0034999999999999996,True,False,False,0,0,0,0
2024-08-18,10190.0,300.24,0.9848,0.0060999999999999995,True,False,False,0,0,0,0
2024-08-19,25018.0,353.82,0.8306999999999999,0.0248,True,False,False,0,0,0,0
2024-08-20,23130.0,349.75,0.8556,0.0118,True,False,False,0,0,0,0
2024-08-21,23002.0,344.1,0.8817,0.0095,True,False,False,0,0,0,0
2024-08-22,22006.0,347.25,0.8438,0.0103,True,False,False,0,0,0,0
2024-08-23,21979.0,343.98,0.8001999999999999,0.0166,True,False,False,0,0,0,0
2024-08-24,14269.0,328.21,0.9181,0.0084,True,False,False,0,0,0,0
2024-08-25,10306.0,313.89,0.9057999999999999,0.0068000000000000005,True,False,False,0,0,0,0
2024-08-26,23706.0,348.67,0.8989,0.0060999999999999995,True,False,False,0,0,0,0
2024-08-27,22131.0,337.49,0.8690000000000001,0.008100000000000001,True,False,False,0,0,0,0
2024-08-28,22414.0,333.75,0.8778,0.0131,True,False,False,0,0,0,0
2024-08-29,21343.0,346.42,0.5592,0.0559,True,False,False,0,0,0,0
2024-08-30,21826.0,343.3,0.8892,0.012199999999999999,True,False,False,0,0,0,0
2024-08-31,15384.0,340.79,0.7098,0.0229,True,False,False,0,0,0,0
2024-09-01,10608.0,333.03,0.8794,0.009899999999999999,True,False,False,0,0,0,0
2024-09-02,14620.0,311.08,0.9693999999999999,0.0028000000000000004,True,False,False,0,0,0,0
2024-09-03,28572.0,358.6,0.5882999999999999,0.038,True,False,False,0,0,0,0
2024-09-04,25882.0,347.92,0.9494,0.004699999999999999,True,False,False,0,0,0,0
2024-09-05,24291.0,336.45,0.8595,0.0113,True,False,False,0,0,0,0
2024-09-06,22187.0,339.59,0.882,0.01,True,False,False,0,0,0,0
2024-09-07,14810.0,335.51,0.9404,0.005,True,False,False,0,0,0,0
2024-09-08,9931.0,323.31,0.9721,0.0027,True,False,False,0,0,0,0
2024-09-09,25596.0,315.69,0.9495999999999999,0.0091,True,False,False,0,0,0,0
2024-09-10,22996.0,350.17,0.6679999999999999,0.0233,True,False,False,0,0,0,0
2024-09-11,22505.0,346.95,0.9104000000000001,0.0147,True,False,False,0,0,0,0
2024-09-12,22478.0,342.63,0.7284999999999999,0.024,True,False,False,0,0,0,0
2024-09-13,21805.0,337.1,0.8606999999999999,0.0126,True,False,False,0,0,0,0
2024-09-14,14449.0,328.03,0.9175,0.0087,True,False,False,0,0,0,0
2024-09-15,9920.0,339.1,0.8815000000000001,0.0127,True,False,False,0,0,0,0
2024-09-16,24813.0,322.58,0.8579000000000001,0.011000000000000001,True,False,False,0,0,0,0
2024-09-17,22467.0,347.21,0.7393000000000001,0.017,True,False,False,0,0,0,0
2024-09-18,21897.0,344.04,0.8695999999999999,0.0148,True,False,False,0,0,0,0
2024-09-19,21496.0,339.89,0.7963,0.0165,True,False,False,0,0,0,0
2024-09-20,21368.0,333.57,0.8484999999999999,0.0108,True,False,False,0,0,0,0
2024-09-21,14224.0,338.62,0.9027,0.0068000000000000005,True,False,False,0,0,0,0
2024-09-22,9828.0,326.5,0.9370999999999999,0.005699999999999999,True,False,False,0,0,0,0
2024-09-23,23858.0,308.16,0.997,0.0019,True,False,False,0,0,0,0
2024-09-24,21438.0,321.39,0.9637,0.0044,True,False,False,0,0,0,0
2024-09-25,22228.0,346.47,0.8209000000000001,0.0103,True,False,False,0,0,0,0
2024-09-26,20375.0,338.09,0.813,0.0116,True,False,False,0,0,0,0
2024-09-27,19350.0,331.5,0.9346,0.0059,True,False,False,0,0,0,0
2024-09-28,13071.0,320.6,0.8420000000000001,0.013500000000000002,True,False,False,0,0,0,0
2024-09-29,9232.0,335.95,0.9118999999999999,0.008,True,False,False,0,0,0,0
2024-09-30,24261.0,335.8,0.7286,0.0223,True,False,False,0,0,0,0
2024-10-01,25757.0,332.92,0.9248000000000001,0.0073,True,False,False,0,0,0,0
2024-10-02,23791.0,312.84,0.9620000000000001,0.0051,True,False,False,0,0,0,0
2024-10-03,23904.0,343.85,0.8675,0.0106,True,False,False,0,0,0,0
2024-10-04,22690.0,347.32,0.9651000000000001,0.0037,True,False,False,0,0,0,0
2024-10-05,14068.0,340.04,0.9765999999999999,0.0027,True,False,False,0,0,0,0
2024-10-06,9568.0,334.76,0.9579000000000001,0.0048,True,False,False,0,0,0,0
2024-10-07,23412.0,339.32,0.9745,0.003,True,False,False,0,0,0,0
2024-10-08,21300.0,326.69,0.977,0.0028000000000000004,True,False,False,0,0,0,0
2024-10-09,19323.0,303.94,0.996,0.0014000000000000002,True,False,False,0,0,0,0
2024-10-10,19355.0,350.48,0.7702,0.0154,True,False,False,0,0,0,0
2024-10-11,19716.0,337.57,0.9057,0.0069,True,False,False,0,0,0,0
2024-10-12,13191.0,339.67,0.8604999999999999,0.0109,True,False,False,0,0,0,0
2024-10-13,9319.0,339.08,0.8258,0.0166,True,False,False,0,0,0,0
2024-10-14,20625.0,338.26,0.7707999999999999,0.0149,True,False,False,0,0,0,0
2024-10-15,21392.0,334.42,0.8199,0.018600000000000002,True,False,False,0,0,0,0
2024-10-16,21972.0,315.57,0.8922,0.013000000000000001,True,False,False,0,0,0,0
2024-10-17,21144.0,343.71,0.8408,0.0104,True,False,False,0,0,0,0
2024-10-18,20444.0,346.49,0.8495,0.0124,True,False,False,0,0,0,0
2024-10-19,13546.0,341.85,0.8864,0.0091,True,False,False,0,0,0,0
2024-10-20,9448.0,338.15,0.8767,0.009300000000000001,True,False,False,0,0,0,0
2024-10-21,24558.0,336.66,0.8237000000000001,0.0334,True,False,False,0,0,0,0
2024-10-22,22700.0,325.43,0.8831,0.0111,True,False,False,0,0,0,0
2024-10-23,21949.0,301.0,0.9974,0.0017000000000000001,True,False,False,0,0,0,0
2024-10-24,21078.0,315.01,0.9925,0.0013,True,False,False,0,0,0,0
2024-10-25,20565.0,345.29,0.9181,0.0063,True,False,False,0,0,0,0
2024-10-26,13258.0,342.02,0.7743000000000001,0.0282,True,False,False,0,0,0,0
2024-10-27,9290.0,337.01,0.8931999999999999,0.0064,True,False,False,0,0,0,0
2024-10-28,22733.0,331.42,0.9198000000000001,0.0068000000000000005,True,False,False,0,0,0,0
2024-10-29,21111.0,321.21,0.8294,0.0158,True,False,False,0,0,0,0
2024-10-30,19820.0,323.39,0.9843000000000001,0.0036,True,False,False,0,0,0,0
2024-10-31,19779.0,319.21,0.9919,0.0015,True,False,False,0,0,0,0
2024-11-01,24495.0,346.56,0.7087,0.0218,True,False,False,0,0,0,0
2024-11-02,16521.0,342.15,0.9170999999999999,0.0059,True,False,False,0,0,0,0
2024-11-03,11653.0,334.58,0.8783,0.008100000000000001,True,False,False,0,0,0,0
2024-11-04,26664.0,338.22,0.9433,0.0051,True,False,False,0,0,0,0
2024-11-05,22032.0,338.25,0.9690000000000001,0.0049,True,False,False,0,0,0,0
2024-11-06,21815.0,331.46,0.9671,0.0040999999999999995,True,False,False,0,0,0,0
2024-11-07,22814.0,317.49,0.9528,0.0055000000000000005,True,False,False,0,0,0,0
2024-11-08,22067.0,349.61,0.8951,0.0084,True,False,False,0,0,0,0
2024-11-09,14642.0,341.34,0.8759,0.009899999999999999,True,False,False,0,0,0,0
2024-11-10,10155.0,343.4,0.7519,0.0222,True,False,False,0,0,0,0
2024-11-11,21263.0,338.58,0.8681,0.0104,True,False,False,0,0,0,0
2024-11-12,23257.0,335.76,0.8748999999999999,0.010700000000000001,True,False,False,0,0,0,0
2024-11-13,23056.0,327.92,0.8719,0.0131,True,False,False,0,0,0,0
2024-11-14,22691.0,304.14,0.9408,0.0064,True,False,False,0,0,0,0
2024-11-15,22591.0,348.33,0.8264,0.013000000000000001,True,False,False,0,0,0,0
2024-11-16,15017.0,347.94,0.7931999999999999,0.0209,True,False,False,0,0,0,0
2024-11-17,10343.0,336.89,0.7642,0.0183,True,False,False,0,0,0,0
2024-11-18,25016.0,356.11,0.6498,0.0287,True,False,False,0,0,0,0
2024-11-19,23171.0,347.99,0.778,0.015,True,False,False,0,0,0,0
2024-11-20,23339.0,330.61,0.8096,0.0222,True,False,False,0,0,0,0
2024-11-21,22145.0,314.1,0.9314,0.0066,True,False,False,0,0,0,0
