Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,15:30,185,1,0.005405,316.11,431,4,0.009281,340.76,660,3,0.004545,339.5,356,5,0.014045,311.89
August,2,16:00,179,1,0.005587,330.5,429,2,0.004662,355.35,634,3,0.004732,344.1,343,4,0.011662,329.85
August,2,16:30,162,1,0.006173,293.74,405,2,0.004938,364.94,593,2,0.003373,339.2,317,3,0.009464,322.28
August,2,17:00,152,2,0.013158,313.96,392,2,0.005102,357.11,552,2,0.003623,343.84,297,3,0.010101,325.05
August,2,17:30,130,1,0.007692,322.93,369,2,0.00542,360.93,538,2,0.003717,341.51,278,1,0.003597,325.52
August,2,18:00,122,1,0.008197,323.55,335,4,0.01194,368.38,505,2,0.00396,338.19,261,1,0.003831,325.61
August,2,18:30,101,1,0.009901,338.93,308,4,0.012987,356.96,451,3,0.006652,346.9,230,1,0.004348,344.93
August,2,19:00,77,0,0.0,321.49,271,3,0.01107,356.58,414,5,0.012077,340.92,224,2,0.008929,335.66
August,2,19:30,61,0,0.0,331.36,240,2,0.008333,339.8,365,11,0.030137,337.4,195,1,0.005128,338.99
August,2,20:00,49,1,0.020408,300.34,210,6,0.028571,347.9,331,6,0.018127,343.43,166,3,0.018072,320.47
August,2,20:30,39,1,0.025641,277.79,182,2,0.010989,327.37,278,4,0.014388,337.66,156,2,0.012821,314.05
August,2,21:00,29,1,0.034483,304.62,148,2,0.013514,325.2,235,2,0.008511,338.62,132,5,0.037879,317.33
August,2,21:30,22,0,0.0,302.02,130,1,0.007692,334.28,189,1,0.005291,336.6,106,1,0.009434,326.73
August,2,22:00,15,0,0.0,382.4,102,1,0.009804,321.46,158,1,0.006329,324.72,96,1,0.010417,315.42
August,2,22:30,10,0,0.0,300.0,81,1,0.012346,338.86,134,1,0.007463,321.5,78,1,0.012821,320.67
August,2,23:00,9,0,0.0,345.43,64,1,0.015625,303.66,100,0,0.0,317.05,64,0,0.0,317.0
August,2,23:30,6,0,0.0,260.9,47,0,0.0,313.75,88,0,0.0,316.13,51,1,0.019608,296.06
August,3,0:00,3,0,0.0,364.44,42,6,0.142857,301.95,58,2,0.034483,312.79,43,0,0.0,300.62
August,3,0:30,3,0,0.0,368.64,31,5,0.16129,292.38,45,1,0.022222,349.67,28,0,0.0,294.33
August,3,1:00,3,0,0.0,346.19,12,0,0.0,378.55,33,1,0.030303,303.62,22,0,0.0,327.93
August,3,1:30,3,0,0.0,393.38,9,0,0.0,338.95,29,1,0.034483,292.87,17,0,0.0,371.42
August,3,2:00,1,0,0.0,168.93,6,0,0.0,408.72,21,2,0.095238,320.65,13,0,0.0,346.81
August,3,2:30,1,0,0.0,428.16,4,0,0.0,307.5,14,1,0.071429,320.98,9,1,0.111111,335.33
August,3,3:00,1,0,0.0,309.64,6,0,0.0,309.13,14,2,0.142857,329.96,3,0,0.0,401.54
August,3,3:30,2,0,0.0,388.27,3,0,0.0,297.0,9,0,0.0,403.59,1,0,0.0,218.06
August,3,4:00,2,0,0.0,326.55,3,0,0.0,288.15,10,0,0.0,428.89,1,0,0.0,130.77
August,3,4:30,1,0,0.0,318.37,3,0,0.0,425.53,7,0,0.0,373.92,1,0,0.0,248.03
August,3,5:00,3,0,0.0,192.53,3,0,0.0,487.55,10,0,0.0,363.36,1,0,0.0,352.67
August,3,5:30,2,0,0.0,212.21,3,0,0.0,314.0,9,0,0.0,268.96,1,0,0.0,415.29
August,3,6:00,4,0,0.0,255.43,4,0,0.0,312.71,18,0,0.0,279.53,6,0,0.0,224.5
August,3,6:30,1,0,0.0,289.52,4,0,0.0,328.23,27,2,0.074074,264.07,12,0,0.0,273.19
August,3,7:00,5,0,0.0,295.27,9,0,0.0,308.83,42,0,0.0,280.58,18,0,0.0,308.89
August,3,7:30,6,0,0.0,355.05,13,1,0.076923,316.77,67,1,0.014925,267.75,34,1,0.029412,302.93
August,3,8:00,12,0,0.0,267.12,24,1,0.041667,281.97,105,0,0.0,278.56,49,1,0.020408,294.85
August,3,8:30,16,0,0.0,305.14,34,1,0.029412,322.73,148,2,0.013514,296.87,70,0,0.0,315.06
August,3,9:00,21,0,0.0,274.53,81,2,0.024691,316.48,193,1,0.005181,310.12,102,2,0.019608,303.87
August,3,9:30,24,0,0.0,322.71,97,0,0.0,332.13,250,1,0.004,297.04,120,1,0.008333,285.44
August,3,10:00,27,0,0.0,311.1,128,2,0.015625,318.29,312,2,0.00641,301.07,142,3,0.021127,302.87
August,3,10:30,40,0,0.0,299.65,144,7,0.048611,338.56,360,3,0.008333,309.1,172,13,0.075581,322.68
August,3,11:00,37,0,0.0,308.86,154,5,0.032468,328.46,383,3,0.007833,324.35,186,4,0.021505,305.12
August,3,11:30,39,0,0.0,318.33,180,8,0.044444,330.65,432,7,0.016204,324.21,200,3,0.015,311.73
August,3,12:00,58,0,0.0,310.44,202,7,0.034653,327.33,468,3,0.00641,320.74,219,3,0.013699,306.1
August,3,12:30,70,1,0.014286,315.26,232,18,0.077586,335.87,471,6,0.012739,319.6,219,2,0.009132,302.73
August,3,13:00,86,1,0.011628,319.78,266,10,0.037594,317.7,485,13,0.026804,334.25,218,4,0.018349,315.49
August,3,13:30,89,1,0.011236,308.48,272,13,0.047794,323.65,473,21,0.044397,332.08,238,4,0.016807,312.71
August,3,14:00,93,0,0.0,320.45,297,10,0.03367,333.65,476,8,0.016807,338.33,230,2,0.008696,316.68
August,3,14:30,96,1,0.010417,319.49,282,8,0.028369,336.98,468,3,0.00641,331.25,237,4,0.016878,307.11
August,3,15:00,91,1,0.010989,323.74,298,2,0.006711,333.39,476,2,0.004202,337.4,225,2,0.008889,320.2
August,3,15:30,100,2,0.02,311.59,316,6,0.018987,330.69,459,2,0.004357,338.85,242,6,0.024793,307.75
August,3,16:00,94,0,0.0,316.77,303,6,0.019802,332.56,452,3,0.006637,331.18,219,2,0.009132,328.38
August,3,16:30,89,0,0.0,302.74,284,6,0.021127,327.95,442,6,0.013575,341.14,222,5,0.022523,317.19
August,3,17:00,75,0,0.0,319.39,281,8,0.02847,335.37,411,2,0.004866,339.61,210,1,0.004762,326.79
August,3,17:30,69,0,0.0,297.75,265,8,0.030189,330.59,390,2,0.005128,328.72,201,1,0.004975,319.77
August,3,18:00,54,0,0.0,324.11,249,6,0.024096,331.64,344,1,0.002907,334.03,191,2,0.010471,311.38
August,3,18:30,45,0,0.0,305.3,218,12,0.055046,328.33,324,3,0.009259,330.9,174,1,0.005747,311.47
August,3,19:00,36,0,0.0,309.62,196,10,0.05102,311.12,297,2,0.006734,335.76,160,1,0.00625,309.86
August,3,19:30,30,0,0.0,289.61,181,4,0.022099,337.45,263,2,0.007605,335.94,163,1,0.006135,329.14
August,3,20:00,33,0,0.0,313.02,160,2,0.0125,326.6,247,2,0.008097,323.35,146,3,0.020548,323.23
August,3,20:30,26,0,0.0,318.58,142,2,0.014085,322.65,226,4,0.017699,329.81,135,1,0.007407,314.52
August,3,21:00,22,1,0.045455,300.79,130,2,0.015385,321.82,198,1,0.005051,329.83,102,2,0.019608,318.26
August,3,21:30,17,0,0.0,372.53,108,4,0.037037,332.02,168,2,0.011905,320.25,97,0,0.0,324.6
August,3,22:00,15,0,0.0,291.46,94,3,0.031915,338.02,147,1,0.006803,328.44,85,2,0.023529,323.85
August,3,22:30,15,1,0.066667,304.5,75,5,0.066667,313.35,134,3,0.022388,321.78,74,1,0.013514,317.43
August,3,23:00,9,1,0.111111,392.65,57,1,0.017544,276.55,102,1,0.009804,321.79,60,0,0.0,319.75
August,3,23:30,8,0,0.0,302.26,47,1,0.021277,294.22,84,1,0.011905,318.44,53,1,0.018868,347.67
August,4,0:00,5,0,0.0,363.29,25,3,0.12,349.11,60,1,0.016667,311.91,35,0,0.0,291.93
August,4,0:30,3,0,0.0,272.34,21,0,0.0,292.0,46,0,0.0,301.87,25,0,0.0,293.97
August,4,1:00,3,0,0.0,347.56,10,0,0.0,351.64,35,1,0.028571,301.83,17,0,0.0,320.75
August,4,1:30,1,0,0.0,298.61,6,0,0.0,344.58,25,1,0.04,323.2,14,0,0.0,303.54
August,4,2:00,2,0,0.0,392.63,5,0,0.0,247.77,16,1,0.0625,282.12,9,1,0.111111,290.24
August,4,2:30,2,0,0.0,221.6,5,0,0.0,286.4,16,2,0.125,347.56,9,1,0.111111,295.04
August,4,3:00,1,0,0.0,281.63,3,0,0.0,331.37,12,1,0.083333,309.91,6,1,0.166667,366.21
August,4,3:30,1,0,0.0,240.23,2,0,0.0,330.06,10,0,0.0,304.08,5,1,0.2,231.01
August,4,4:00,1,0,0.0,204.11,3,0,0.0,278.73,11,0,0.0,305.58,4,1,0.25,272.13
August,4,4:30,2,0,0.0,162.59,3,0,0.0,240.28,9,0,0.0,279.79,6,1,0.166667,193.2
August,4,5:00,1,0,0.0,260.12,1,0,0.0,279.06,12,0,0.0,322.39,5,0,0.0,274.45
August,4,5:30,1,0,0.0,206.66,4,0,0.0,245.64,15,1,0.066667,255.91000000000003,5,0,0.0,285.09
August,4,6:00,2,0,0.0,246.83,4,0,0.0,206.61,26,0,0.0,249.07,13,0,0.0,222.36
August,4,6:30,3,1,0.333333,204.88,6,2,0.333333,331.17,45,1,0.022222,285.43,20,1,0.05,231.72
August,4,7:00,9,0,0.0,207.28,26,0,0.0,251.6,81,0,0.0,240.35,37,0,0.0,252.91
August,4,7:30,13,0,0.0,295.66,43,2,0.046512,256.25,134,1,0.007463,250.81,60,1,0.016667,255.77999999999997
August,4,8:00,45,0,0.0,268.13,91,1,0.010989,260.37,272,2,0.007353,277.96,122,1,0.008197,252.93
August,4,8:30,85,1,0.011765,296.53,138,4,0.028986,278.87,428,2,0.004673,289.63,180,5,0.027778,266.46
August,4,9:00,137,1,0.007299,283.94,232,1,0.00431,285.16,604,4,0.006623,302.02,299,4,0.013378,272.37
August,4,9:30,183,1,0.005464,300.13,291,3,0.010309,297.39,776,23,0.029639,320.27,368,18,0.048913,285.84
August,4,10:00,218,1,0.004587,305.22,384,4,0.010417,300.35,934,29,0.031049,318.78,446,17,0.038117,293.68
August,4,10:30,246,1,0.004065,292.22,427,21,0.04918,313.56,1046,44,0.042065,328.58,496,32,0.064516,296.68
August,4,11:00,253,1,0.003953,301.88,488,8,0.016393,319.04,1140,23,0.020175,336.7,535,22,0.041121,300.82
August,4,11:30,266,1,0.003759,310.38,504,15,0.029762,322.0,1146,33,0.028796,341.08,563,21,0.0373,301.25
August,4,12:00,260,2,0.007692,304.36,559,8,0.014311,316.22,1201,37,0.030808,337.7,599,25,0.041736,305.7
August,4,12:30,271,1,0.00369,297.31,572,20,0.034965,325.03,1190,48,0.040336,339.69,606,35,0.057756,305.91
August,4,13:00,265,2,0.007547,296.37,576,8,0.013889,325.16,1175,21,0.017872,343.4,593,19,0.03204,309.5
August,4,13:30,264,2,0.007576,307.39,581,22,0.037866,315.62,1163,45,0.038693,350.1,603,25,0.041459,303.92
August,4,14:00,268,2,0.007463,306.97,614,24,0.039088,316.77,1196,46,0.038462,350.09,621,30,0.048309,300.01
August,4,14:30,278,6,0.021583,308.23,612,34,0.055556,319.41,1204,102,0.084718,349.85,641,67,0.104524,309.98
August,4,15:00,273,3,0.010989,304.56,609,19,0.031199,322.85,1206,47,0.038972,346.04,641,33,0.051482,307.35
August,4,15:30,288,2,0.006944,309.99,621,5,0.008052,319.4,1195,16,0.013389,351.96,619,23,0.037157,311.03
August,4,16:00,270,1,0.003704,317.23,621,4,0.006441,322.51,1200,8,0.006667,346.29,633,8,0.012638,316.76
August,4,16:30,269,1,0.003717,305.13,609,11,0.018062,330.78,1164,8,0.006873,349.02,617,15,0.024311,319.4
August,4,17:00,240,2,0.008333,313.09,581,5,0.008606,326.17,1096,12,0.010949,346.62,589,7,0.011885,322.28
August,4,17:30,223,1,0.004484,303.5,544,3,0.005515,330.48,1006,12,0.011928,349.19,549,16,0.029144,309.45
August,4,18:00,182,1,0.005495,296.13,492,5,0.010163,330.13,947,25,0.026399,346.55,500,4,0.008,315.86
August,4,18:30,163,1,0.006135,316.51,462,8,0.017316,324.11,827,10,0.012092,350.13,438,3,0.006849,318.4
August,4,19:00,107,0,0.0,312.63,407,7,0.017199,330.95,723,12,0.016598,357.46,396,7,0.017677,302.46
August,4,19:30,86,1,0.011628,312.25,381,6,0.015748,312.89,657,18,0.027397,351.88,375,21,0.056,315.49
August,4,20:00,62,1,0.016129,302.51,337,10,0.029674,314.93,583,17,0.02916,351.9,324,17,0.052469,304.06
August,4,20:30,47,1,0.021277,308.12,274,4,0.014599,311.0,480,4,0.008333,342.05,274,7,0.025547,307.9
August,4,21:00,40,1,0.025,312.69,226,4,0.017699,303.46,403,2,0.004963,341.54,231,13,0.056277,303.41
August,4,21:30,30,1,0.033333,294.59,183,1,0.005464,315.23,349,1,0.002865,332.68,189,3,0.015873,318.22
August,4,22:00,24,0,0.0,299.82,146,1,0.006849,301.44,266,2,0.007519,329.12,153,2,0.013072,306.42
August,4,22:30,15,3,0.2,314.86,114,1,0.008772,298.07,208,1,0.004808,320.45,131,1,0.007634,308.69
August,4,23:00,16,1,0.0625,289.66,83,1,0.012048,276.79,163,1,0.006135,313.15,106,2,0.018868,320.96
August,4,23:30,11,0,0.0,311.31,64,0,0.0,276.82,121,0,0.0,330.7,75,1,0.013333,299.74
August,5,0:00,5,0,0.0,313.53,37,0,0.0,285.29,81,0,0.0,310.58,50,1,0.02,290.41
August,5,0:30,5,0,0.0,245.84,28,0,0.0,285.51,57,0,0.0,312.63,36,0,0.0,316.53
August,5,1:00,3,0,0.0,291.26,14,0,0.0,302.23,42,0,0.0,316.65,28,0,0.0,348.32
August,5,1:30,2,0,0.0,215.07,7,0,0.0,285.87,30,0,0.0,271.84,19,0,0.0,326.15
August,5,2:00,2,0,0.0,405.26,4,0,0.0,317.39,22,0,0.0,272.24,13,1,0.076923,296.39
August,5,2:30,1,0,0.0,172.11,4,0,0.0,350.82,19,0,0.0,252.14,10,0,0.0,281.64
August,5,3:00,1,0,0.0,310.83,3,0,0.0,312.22,14,1,0.071429,258.98,2,0,0.0,342.59
August,5,3:30,2,0,0.0,236.24,3,0,0.0,201.97,13,0,0.0,279.9,1,0,0.0,268.8
August,5,4:00,1,0,0.0,247.9,2,0,0.0,232.89,10,0,0.0,293.22,1,0,0.0,168.31
August,5,4:30,2,0,0.0,220.02,3,0,0.0,208.75,11,0,0.0,254.3,1,0,0.0,202.12
August,5,5:00,2,0,0.0,204.45,2,0,0.0,276.54,13,0,0.0,271.44,1,0,0.0,201.49
August,5,5:30,3,0,0.0,191.31,3,0,0.0,298.57,17,0,0.0,295.04,1,0,0.0,286.72
August,5,6:00,2,0,0.0,257.33,5,0,0.0,251.98,30,1,0.033333,229.12,14,0,0.0,205.33
August,5,6:30,4,1,0.25,189.53,9,2,0.222222,288.98,50,1,0.02,222.43,22,1,0.045455,223.73
August,5,7:00,10,0,0.0,227.8,28,0,0.0,242.72,93,0,0.0,244.27,43,0,0.0,258.94
August,5,7:30,16,0,0.0,273.49,45,1,0.022222,266.38,144,2,0.013889,247.24,70,0,0.0,258.75
August,5,8:00,51,0,0.0,238.31,95,1,0.010526,258.67,271,1,0.00369,271.82,124,1,0.008065,259.88
August,5,8:30,86,1,0.011628,265.94,150,1,0.006667,284.96,392,2,0.005102,283.85,186,1,0.005376,266.79
August,5,9:00,132,2,0.015152,283.15,216,1,0.00463,282.24,578,2,0.00346,291.99,273,1,0.003663,271.79
August,5,9:30,174,2,0.011494,283.91,281,2,0.007117,300.75,718,6,0.008357,301.48,338,2,0.005917,281.72
August,5,10:00,203,1,0.004926,282.7,342,1,0.002924,297.95,842,5,0.005938,304.26,407,4,0.009828,289.47
August,5,10:30,226,1,0.004425,280.33,374,7,0.018717,308.81,941,18,0.019129,313.02,452,11,0.024336,289.3
August,5,11:00,239,1,0.004184,286.45,430,2,0.004651,313.35,1011,8,0.007913,315.78,486,8,0.016461,304.22
August,5,11:30,256,1,0.003906,286.73,448,4,0.008929,312.8,1051,7,0.00666,317.32,524,8,0.015267,298.66
August,5,12:00,258,1,0.003876,288.04,480,2,0.004167,322.25,1044,13,0.012452,318.44,544,4,0.007353,300.69
August,5,12:30,257,2,0.007782,279.56,492,6,0.012195,323.78,1056,30,0.028409,323.6,542,14,0.02583,302.45
August,5,13:00,260,1,0.003846,284.97,525,3,0.005714,323.84,1057,7,0.006623,322.0,546,11,0.020147,300.46
August,5,13:30,254,1,0.003937,293.19,525,7,0.013333,319.91,1046,21,0.020076,325.53,529,20,0.037807,306.58
August,5,14:00,270,1,0.003704,286.09,563,4,0.007105,315.53,1079,8,0.007414,326.09,574,14,0.02439,303.51
August,5,14:30,269,1,0.003717,289.57,574,3,0.005226,323.62,1080,11,0.010185,331.7,557,11,0.019749,302.95
August,5,15:00,267,1,0.003745,295.21,572,2,0.003497,316.81,1066,6,0.005629,328.91,557,6,0.010772,305.25
August,5,15:30,261,1,0.003831,286.15,551,2,0.00363,317.19,1056,4,0.003788,330.5,564,12,0.021277,302.37
August,5,16:00,279,2,0.007168,295.97,558,2,0.003584,327.45,1037,4,0.003857,330.7,579,3,0.005181,307.17
August,5,16:30,259,1,0.003861,296.39,530,2,0.003774,324.77,1037,4,0.003857,326.01,560,5,0.008929,308.97
August,5,17:00,228,1,0.004386,289.88,499,3,0.006012,329.06,970,8,0.008247,332.33,499,2,0.004008,306.69
August,5,17:30,192,1,0.005208,286.31,486,3,0.006173,329.16,909,6,0.006601,328.06,483,6,0.012422,307.51
August,5,18:00,183,1,0.005464,289.45,459,3,0.006536,322.88,847,9,0.010626,326.67,450,3,0.006667,312.47
August,5,18:30,155,1,0.006452,287.21,411,2,0.004866,319.91,728,9,0.012363,325.61,392,2,0.005102,311.6
August,5,19:00,101,1,0.009901,305.42,363,2,0.00551,317.01,659,7,0.010622,326.75,357,4,0.011204,302.34
August,5,19:30,75,0,0.0,287.41,337,1,0.002967,319.48,583,6,0.010292,321.98,326,7,0.021472,312.15
