Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,13:00,268,1,0.003731,339.71,574,3,0.005226,357.28,1127,26,0.02307,350.51,528,14,0.026515,320.33
August,1,13:30,278,1,0.003597,332.19,580,4,0.006897,354.91,1121,39,0.03479,348.48,546,16,0.029304,320.18
August,1,14:00,270,1,0.003704,328.16,606,5,0.008251,367.95,1143,35,0.030621,349.69,563,18,0.031972,317.46
August,1,14:30,291,1,0.003436,334.49,624,6,0.009615,365.21,1133,45,0.039718,349.11,555,29,0.052252,323.15
August,1,15:00,275,1,0.003636,322.09,632,3,0.004747,372.71,1130,37,0.032743,348.55,552,29,0.052536,327.34
August,1,15:30,287,2,0.006969,332.81,610,7,0.011475,362.93,1119,98,0.087578,349.49,533,48,0.090056,321.05
August,1,16:00,274,1,0.00365,335.99,618,5,0.008091,378.2,1107,52,0.046974,351.25,581,27,0.046472,325.67
August,1,16:30,259,1,0.003861,338.41,596,3,0.005034,367.95,1053,21,0.019943,350.32,543,14,0.025783,316.81
August,1,17:00,224,1,0.004464,333.39,568,3,0.005282,365.27,996,18,0.018072,349.8,499,6,0.012024,332.54
August,1,17:30,198,1,0.005051,330.21,527,2,0.003795,368.01,911,18,0.019759,351.08,451,12,0.026608,317.65
August,1,18:00,178,1,0.005618,326.64,489,3,0.006135,373.08,802,22,0.027431,353.94,407,4,0.009828,316.12
August,1,18:30,148,1,0.006757,354.76,418,2,0.004785,362.12,728,9,0.012363,355.24,363,6,0.016529,316.66
August,1,19:00,99,0,0.0,358.82,398,4,0.01005,364.08,645,15,0.023256,342.29,326,9,0.027607,319.01
August,1,19:30,72,0,0.0,332.15,339,2,0.0059,344.36,563,19,0.033748,350.92,292,13,0.044521,320.39
August,1,20:00,56,0,0.0,340.52,286,3,0.01049,356.51,475,29,0.061053,346.05,243,13,0.053498,315.73
August,1,20:30,46,0,0.0,312.23,263,3,0.011407,362.11,404,10,0.024752,337.9,219,5,0.022831,301.28
August,1,21:00,33,0,0.0,334.42,222,1,0.004505,353.81,344,3,0.008721,343.62,179,18,0.100559,319.92
August,1,21:30,24,0,0.0,315.79,181,1,0.005525,336.56,278,4,0.014388,340.07,157,10,0.063694,327.24
August,1,22:00,22,0,0.0,317.79,136,1,0.007353,348.58,225,2,0.008889,338.47,124,2,0.016129,313.84
August,1,22:30,15,1,0.066667,371.37,117,0,0.0,321.85,181,1,0.005525,336.19,102,2,0.019608,299.78
August,1,23:00,12,1,0.083333,326.38,80,0,0.0,343.41,135,1,0.007407,326.8,79,0,0.0,296.63
August,1,23:30,9,0,0.0,235.7,70,0,0.0,347.57,108,1,0.009259,304.01,62,0,0.0,297.71
August,2,0:00,7,0,0.0,344.35,49,1,0.020408,314.58,74,1,0.013514,325.4,45,1,0.022222,325.41
August,2,0:30,5,0,0.0,388.67,32,0,0.0,350.45,56,0,0.0,323.48,29,0,0.0,341.81
August,2,1:00,4,0,0.0,333.43,12,1,0.083333,403.93,41,1,0.02439,331.8,25,0,0.0,333.22
August,2,1:30,2,0,0.0,249.38,7,0,0.0,296.63,36,1,0.027778,332.1,17,0,0.0,329.77
August,2,2:00,1,0,0.0,273.02,7,0,0.0,323.48,21,1,0.047619,314.93,13,0,0.0,327.83
August,2,2:30,2,0,0.0,288.14,4,0,0.0,338.14,15,0,0.0,345.44,7,0,0.0,326.48
August,2,3:00,2,0,0.0,315.31,4,0,0.0,329.48,12,1,0.083333,333.83,3,0,0.0,468.86
August,2,3:30,1,0,0.0,182.09,4,0,0.0,165.75,13,0,0.0,284.96,1,0,0.0,249.14
August,2,4:00,2,0,0.0,248.54,3,0,0.0,313.77,11,0,0.0,372.78,1,0,0.0,268.43
August,2,4:30,1,0,0.0,186.42,3,0,0.0,330.83,12,0,0.0,312.98,1,0,0.0,348.42
August,2,5:00,1,0,0.0,416.04,4,0,0.0,272.24,12,0,0.0,428.64,1,0,0.0,229.99
August,2,5:30,1,0,0.0,190.62,3,0,0.0,279.0,14,0,0.0,306.98,1,0,0.0,382.25
August,2,6:00,2,0,0.0,269.81,4,0,0.0,355.27,20,0,0.0,292.17,9,0,0.0,259.27
August,2,6:30,3,0,0.0,305.94,9,2,0.222222,329.34,37,0,0.0,274.41,14,1,0.071429,291.34
August,2,7:00,6,0,0.0,240.19,13,0,0.0,300.38,65,1,0.015385,272.04,29,1,0.034483,279.24
August,2,7:30,12,0,0.0,312.06,22,0,0.0,340.7,108,2,0.018519,263.5,46,1,0.021739,308.68
August,2,8:00,34,0,0.0,250.19,39,0,0.0,316.73,190,1,0.005263,274.67,79,0,0.0,301.26
August,2,8:30,56,0,0.0,287.96,55,1,0.018182,335.01,269,3,0.011152,301.28,119,1,0.008403,292.53
August,2,9:00,81,0,0.0,280.39,145,1,0.006897,304.0,384,3,0.007812,296.46,175,3,0.017143,306.14
August,2,9:30,97,1,0.010309,276.09,196,1,0.005102,329.09,464,15,0.032328,317.25,217,5,0.023041,292.1
August,2,10:00,121,1,0.008264,295.75,246,2,0.00813,329.11,574,4,0.006969,316.49,257,5,0.019455,306.62
August,2,10:30,153,1,0.006536,294.95,283,6,0.021201,345.39,641,7,0.01092,331.32,302,18,0.059603,311.92
August,2,11:00,173,1,0.00578,301.99,327,3,0.009174,345.04,705,8,0.011348,332.35,339,8,0.023599,322.24
August,2,11:30,174,1,0.005747,294.07,374,5,0.013369,352.13,710,18,0.025352,339.86,352,6,0.017045,321.82
August,2,12:00,191,2,0.010471,308.34,380,3,0.007895,345.15,731,13,0.017784,339.38,370,4,0.010811,330.27
August,2,12:30,206,3,0.014563,304.91,400,5,0.0125,350.58,734,15,0.020436,338.57,381,15,0.03937,322.47
August,2,13:00,201,1,0.004975,313.15,418,9,0.021531,351.67,717,9,0.012552,342.58,383,13,0.033943,329.57
August,2,13:30,197,1,0.005076,316.57,444,12,0.027027,347.03,723,21,0.029046,342.22,382,13,0.034031,322.08
August,2,14:00,187,1,0.005348,317.93,457,14,0.030635,352.99,729,17,0.02332,345.03,374,7,0.018717,324.99
August,2,14:30,192,1,0.005208,315.33,438,8,0.018265,361.39,714,9,0.012605,339.47,388,20,0.051546,332.77
August,2,15:00,184,1,0.005435,310.83,441,4,0.00907,348.98,675,3,0.004444,347.75,366,7,0.019126,316.98
August,2,15:30,185,1,0.005405,317.61,431,4,0.009281,342.26,660,3,0.004545,341.0,356,5,0.014045,313.39
August,2,16:00,179,1,0.005587,332.0,429,2,0.004662,356.85,634,3,0.004732,345.6,343,4,0.011662,331.35
August,2,16:30,162,1,0.006173,295.24,405,2,0.004938,366.44,593,2,0.003373,340.7,317,3,0.009464,323.78
August,2,17:00,152,2,0.013158,315.46,392,2,0.005102,358.61,552,2,0.003623,345.34,297,3,0.010101,326.55
August,2,17:30,130,1,0.007692,324.43,369,2,0.00542,362.43,538,2,0.003717,343.01,278,1,0.003597,327.02
August,2,18:00,122,1,0.008197,325.05,335,4,0.01194,369.88,505,2,0.00396,339.69,261,1,0.003831,327.11
August,2,18:30,101,1,0.009901,340.43,308,4,0.012987,358.46,451,3,0.006652,348.4,230,1,0.004348,346.43
August,2,19:00,77,0,0.0,322.99,271,3,0.01107,358.08,414,5,0.012077,342.42,224,2,0.008929,337.16
August,2,19:30,61,0,0.0,332.86,240,2,0.008333,341.3,365,11,0.030137,338.9,195,1,0.005128,340.49
August,2,20:00,49,1,0.020408,301.84,210,6,0.028571,349.4,331,6,0.018127,344.93,166,3,0.018072,321.97
August,2,20:30,39,1,0.025641,279.29,182,2,0.010989,328.87,278,4,0.014388,339.16,156,2,0.012821,315.55
August,2,21:00,29,1,0.034483,306.12,148,2,0.013514,326.7,235,2,0.008511,340.12,132,5,0.037879,318.83
August,2,21:30,22,0,0.0,303.52,130,1,0.007692,335.78,189,1,0.005291,338.1,106,1,0.009434,328.23
August,2,22:00,15,0,0.0,383.9,102,1,0.009804,322.96,158,1,0.006329,326.22,96,1,0.010417,316.92
August,2,22:30,10,0,0.0,301.5,81,1,0.012346,340.36,134,1,0.007463,323.0,78,1,0.012821,322.17
August,2,23:00,9,0,0.0,346.93,64,1,0.015625,305.16,100,0,0.0,318.55,64,0,0.0,318.5
August,2,23:30,6,0,0.0,262.4,47,0,0.0,315.25,88,0,0.0,317.63,51,1,0.019608,297.56
August,3,0:00,3,0,0.0,365.94,42,6,0.142857,303.45,58,2,0.034483,314.29,43,0,0.0,302.12
August,3,0:30,3,0,0.0,370.14,31,5,0.16129,293.88,45,1,0.022222,351.17,28,0,0.0,295.83
August,3,1:00,3,0,0.0,347.69,12,0,0.0,380.05,33,1,0.030303,305.12,22,0,0.0,329.43
August,3,1:30,3,0,0.0,394.88,9,0,0.0,340.45,29,1,0.034483,294.37,17,0,0.0,372.92
August,3,2:00,1,0,0.0,170.43,6,0,0.0,410.22,21,2,0.095238,322.15,13,0,0.0,348.31
August,3,2:30,1,0,0.0,429.66,4,0,0.0,309.0,14,1,0.071429,322.48,9,1,0.111111,336.83
August,3,3:00,1,0,0.0,311.14,6,0,0.0,310.63,14,2,0.142857,331.46,3,0,0.0,403.04
August,3,3:30,2,0,0.0,389.77,3,0,0.0,298.5,9,0,0.0,405.09,1,0,0.0,219.56
August,3,4:00,2,0,0.0,328.05,3,0,0.0,289.65,10,0,0.0,430.39,1,0,0.0,132.27
August,3,4:30,1,0,0.0,319.87,3,0,0.0,427.03,7,0,0.0,375.42,1,0,0.0,249.53
August,3,5:00,3,0,0.0,194.03,3,0,0.0,489.05,10,0,0.0,364.86,1,0,0.0,354.17
August,3,5:30,2,0,0.0,213.71,3,0,0.0,315.5,9,0,0.0,270.46,1,0,0.0,416.79
August,3,6:00,4,0,0.0,256.93,4,0,0.0,314.21,18,0,0.0,281.03,6,0,0.0,226.0
August,3,6:30,1,0,0.0,291.02,4,0,0.0,329.73,27,2,0.074074,265.57,12,0,0.0,274.69
August,3,7:00,5,0,0.0,296.77,9,0,0.0,310.33,42,0,0.0,282.08,18,0,0.0,310.39
August,3,7:30,6,0,0.0,356.55,13,1,0.076923,318.27,67,1,0.014925,269.25,34,1,0.029412,304.43
August,3,8:00,12,0,0.0,268.62,24,1,0.041667,283.47,105,0,0.0,280.06,49,1,0.020408,296.35
August,3,8:30,16,0,0.0,306.64,34,1,0.029412,324.23,148,2,0.013514,298.37,70,0,0.0,316.56
August,3,9:00,21,0,0.0,276.03,81,2,0.024691,317.98,193,1,0.005181,311.62,102,2,0.019608,305.37
August,3,9:30,24,0,0.0,324.21,97,0,0.0,333.63,250,1,0.004,298.54,120,1,0.008333,286.94
August,3,10:00,27,0,0.0,312.6,128,2,0.015625,319.79,312,2,0.00641,302.57,142,3,0.021127,304.37
August,3,10:30,40,0,0.0,301.15,144,7,0.048611,340.06,360,3,0.008333,310.6,172,13,0.075581,324.18
August,3,11:00,37,0,0.0,310.36,154,5,0.032468,329.96,383,3,0.007833,325.85,186,4,0.021505,306.62
August,3,11:30,39,0,0.0,319.83,180,8,0.044444,332.15,432,7,0.016204,325.71,200,3,0.015,313.23
August,3,12:00,58,0,0.0,311.94,202,7,0.034653,328.83,468,3,0.00641,322.24,219,3,0.013699,307.6
August,3,12:30,70,1,0.014286,316.76,232,18,0.077586,337.37,471,6,0.012739,321.1,219,2,0.009132,304.23
August,3,13:00,86,1,0.011628,321.28,266,10,0.037594,319.2,485,13,0.026804,335.75,218,4,0.018349,316.99
August,3,13:30,89,1,0.011236,309.98,272,13,0.047794,325.15,473,21,0.044397,333.58,238,4,0.016807,314.21
August,3,14:00,93,0,0.0,321.95,297,10,0.03367,335.15,476,8,0.016807,339.83,230,2,0.008696,318.18
August,3,14:30,96,1,0.010417,320.99,282,8,0.028369,338.48,468,3,0.00641,332.75,237,4,0.016878,308.61
August,3,15:00,91,1,0.010989,325.24,298,2,0.006711,334.89,476,2,0.004202,338.9,225,2,0.008889,321.7
August,3,15:30,100,2,0.02,313.09,316,6,0.018987,332.19,459,2,0.004357,340.35,242,6,0.024793,309.25
August,3,16:00,94,0,0.0,318.27,303,6,0.019802,334.06,452,3,0.006637,332.68,219,2,0.009132,329.88
August,3,16:30,89,0,0.0,304.24,284,6,0.021127,329.45,442,6,0.013575,342.64,222,5,0.022523,318.69
August,3,17:00,75,0,0.0,320.89,281,8,0.02847,336.87,411,2,0.004866,341.11,210,1,0.004762,328.29
August,3,17:30,69,0,0.0,299.25,265,8,0.030189,332.09,390,2,0.005128,330.22,201,1,0.004975,321.27
August,3,18:00,54,0,0.0,325.61,249,6,0.024096,333.14,344,1,0.002907,335.53,191,2,0.010471,312.88
August,3,18:30,45,0,0.0,306.8,218,12,0.055046,329.83,324,3,0.009259,332.4,174,1,0.005747,312.97
August,3,19:00,36,0,0.0,311.12,196,10,0.05102,312.62,297,2,0.006734,337.26,160,1,0.00625,311.36
August,3,19:30,30,0,0.0,291.11,181,4,0.022099,338.95,263,2,0.007605,337.44,163,1,0.006135,330.64
August,3,20:00,33,0,0.0,314.52,160,2,0.0125,328.1,247,2,0.008097,324.85,146,3,0.020548,324.73
August,3,20:30,26,0,0.0,320.08,142,2,0.014085,324.15,226,4,0.017699,331.31,135,1,0.007407,316.02
August,3,21:00,22,1,0.045455,302.29,130,2,0.015385,323.32,198,1,0.005051,331.33,102,2,0.019608,319.76
August,3,21:30,17,0,0.0,374.03,108,4,0.037037,333.52,168,2,0.011905,321.75,97,0,0.0,326.1
August,3,22:00,15,0,0.0,292.96,94,3,0.031915,339.52,147,1,0.006803,329.94,85,2,0.023529,325.35
August,3,22:30,15,1,0.066667,306.0,75,5,0.066667,314.85,134,3,0.022388,323.28,74,1,0.013514,318.93
August,3,23:00,9,1,0.111111,394.15,57,1,0.017544,278.05,102,1,0.009804,323.29,60,0,0.0,321.25
August,3,23:30,8,0,0.0,303.76,47,1,0.021277,295.72,84,1,0.011905,319.94,53,1,0.018868,349.17
August,4,0:00,5,0,0.0,364.79,25,3,0.12,350.61,60,1,0.016667,313.41,35,0,0.0,293.43
August,4,0:30,3,0,0.0,273.84,21,0,0.0,293.5,46,0,0.0,303.37,25,0,0.0,295.47
August,4,1:00,3,0,0.0,349.06,10,0,0.0,353.14,35,1,0.028571,303.33,17,0,0.0,322.25
August,4,1:30,1,0,0.0,300.11,6,0,0.0,346.08,25,1,0.04,324.7,14,0,0.0,305.04
August,4,2:00,2,0,0.0,394.13,5,0,0.0,249.27,16,1,0.0625,283.62,9,1,0.111111,291.74
August,4,2:30,2,0,0.0,223.1,5,0,0.0,287.9,16,2,0.125,349.06,9,1,0.111111,296.54
August,4,3:00,1,0,0.0,283.13,3,0,0.0,332.87,12,1,0.083333,311.41,6,1,0.166667,367.71
August,4,3:30,1,0,0.0,241.73,2,0,0.0,331.56,10,0,0.0,305.58,5,1,0.2,232.51
August,4,4:00,1,0,0.0,205.61,3,0,0.0,280.23,11,0,0.0,307.08,4,1,0.25,273.63
August,4,4:30,2,0,0.0,164.09,3,0,0.0,241.78,9,0,0.0,281.29,6,1,0.166667,194.7
August,4,5:00,1,0,0.0,261.62,1,0,0.0,280.56,12,0,0.0,323.89,5,0,0.0,275.95
August,4,5:30,1,0,0.0,208.16,4,0,0.0,247.14,15,1,0.066667,257.41,5,0,0.0,286.59
August,4,6:00,2,0,0.0,248.33,4,0,0.0,208.11,26,0,0.0,250.57,13,0,0.0,223.86
August,4,6:30,3,1,0.333333,206.38,6,2,0.333333,332.67,45,1,0.022222,286.93,20,1,0.05,233.22
August,4,7:00,9,0,0.0,208.78,26,0,0.0,253.1,81,0,0.0,241.85,37,0,0.0,254.41
August,4,7:30,13,0,0.0,297.16,43,2,0.046512,257.75,134,1,0.007463,252.31,60,1,0.016667,257.28
August,4,8:00,45,0,0.0,269.63,91,1,0.010989,261.87,272,2,0.007353,279.46,122,1,0.008197,254.43
August,4,8:30,85,1,0.011765,298.03,138,4,0.028986,280.37,428,2,0.004673,291.13,180,5,0.027778,267.96
August,4,9:00,137,1,0.007299,285.44,232,1,0.00431,286.66,604,4,0.006623,303.52,299,4,0.013378,273.87
August,4,9:30,183,1,0.005464,301.63,291,3,0.010309,298.89,776,23,0.029639,321.77,368,18,0.048913,287.34
August,4,10:00,218,1,0.004587,306.72,384,4,0.010417,301.85,934,29,0.031049,320.28,446,17,0.038117,295.18
August,4,10:30,246,1,0.004065,293.72,427,21,0.04918,315.06,1046,44,0.042065,330.08,496,32,0.064516,298.18
August,4,11:00,253,1,0.003953,303.38,488,8,0.016393,320.54,1140,23,0.020175,338.2,535,22,0.041121,302.32
August,4,11:30,266,1,0.003759,311.88,504,15,0.029762,323.5,1146,33,0.028796,342.58,563,21,0.0373,302.75
August,4,12:00,260,2,0.007692,305.86,559,8,0.014311,317.72,1201,37,0.030808,339.2,599,25,0.041736,307.2
August,4,12:30,271,1,0.00369,298.81,572,20,0.034965,326.53,1190,48,0.040336,341.19,606,35,0.057756,307.41
August,4,13:00,265,2,0.007547,297.87,576,8,0.013889,326.66,1175,21,0.017872,344.9,593,19,0.03204,311.0
August,4,13:30,264,2,0.007576,308.89,581,22,0.037866,317.12,1163,45,0.038693,351.6,603,25,0.041459,305.42
August,4,14:00,268,2,0.007463,308.47,614,24,0.039088,318.27,1196,46,0.038462,351.59,621,30,0.048309,301.51
August,4,14:30,278,6,0.021583,309.73,612,34,0.055556,320.91,1204,102,0.084718,351.35,641,67,0.104524,311.48
August,4,15:00,273,3,0.010989,306.06,609,19,0.031199,324.35,1206,47,0.038972,347.54,641,33,0.051482,308.85
August,4,15:30,288,2,0.006944,311.49,621,5,0.008052,320.9,1195,16,0.013389,353.46,619,23,0.037157,312.53
August,4,16:00,270,1,0.003704,318.73,621,4,0.006441,324.01,1200,8,0.006667,347.79,633,8,0.012638,318.26
August,4,16:30,269,1,0.003717,306.63,609,11,0.018062,332.28,1164,8,0.006873,350.52,617,15,0.024311,320.9
August,4,17:00,240,2,0.008333,314.59,581,5,0.008606,327.67,1096,12,0.010949,348.12,589,7,0.011885,323.78
August,4,17:30,223,1,0.004484,305.0,544,3,0.005515,331.98,1006,12,0.011928,350.69,549,16,0.029144,310.95
August,4,18:00,182,1,0.005495,297.63,492,5,0.010163,331.63,947,25,0.026399,348.05,500,4,0.008,317.36
August,4,18:30,163,1,0.006135,318.01,462,8,0.017316,325.61,827,10,0.012092,351.63,438,3,0.006849,319.9
August,4,19:00,107,0,0.0,314.13,407,7,0.017199,332.45,723,12,0.016598,358.96,396,7,0.017677,303.96
August,4,19:30,86,1,0.011628,313.75,381,6,0.015748,314.39,657,18,0.027397,353.38,375,21,0.056,316.99
August,4,20:00,62,1,0.016129,304.01,337,10,0.029674,316.43,583,17,0.02916,353.4,324,17,0.052469,305.56
August,4,20:30,47,1,0.021277,309.62,274,4,0.014599,312.5,480,4,0.008333,343.55,274,7,0.025547,309.4
August,4,21:00,40,1,0.025,314.19,226,4,0.017699,304.96,403,2,0.004963,343.04,231,13,0.056277,304.91
August,4,21:30,30,1,0.033333,296.09,183,1,0.005464,316.73,349,1,0.002865,334.18,189,3,0.015873,319.72
August,4,22:00,24,0,0.0,301.32,146,1,0.006849,302.94,266,2,0.007519,330.62,153,2,0.013072,307.92
August,4,22:30,15,3,0.2,316.36,114,1,0.008772,299.57,208,1,0.004808,321.95,131,1,0.007634,310.19
August,4,23:00,16,1,0.0625,291.16,83,1,0.012048,278.29,163,1,0.006135,314.65,106,2,0.018868,322.46
August,4,23:30,11,0,0.0,312.81,64,0,0.0,278.32,121,0,0.0,332.2,75,1,0.013333,301.24
August,5,0:00,5,0,0.0,315.03,37,0,0.0,286.79,81,0,0.0,312.08,50,1,0.02,291.91
August,5,0:30,5,0,0.0,247.34,28,0,0.0,287.01,57,0,0.0,314.13,36,0,0.0,318.03
August,5,1:00,3,0,0.0,292.76,14,0,0.0,303.73,42,0,0.0,318.15,28,0,0.0,349.82
August,5,1:30,2,0,0.0,216.57,7,0,0.0,287.37,30,0,0.0,273.34,19,0,0.0,327.65
August,5,2:00,2,0,0.0,406.76,4,0,0.0,318.89,22,0,0.0,273.74,13,1,0.076923,297.89
August,5,2:30,1,0,0.0,173.61,4,0,0.0,352.32,19,0,0.0,253.64,10,0,0.0,283.14
August,5,3:00,1,0,0.0,312.33,3,0,0.0,313.72,14,1,0.071429,260.48,2,0,0.0,344.09
August,5,3:30,2,0,0.0,237.74,3,0,0.0,203.47,13,0,0.0,281.4,1,0,0.0,270.3
August,5,4:00,1,0,0.0,249.4,2,0,0.0,234.39,10,0,0.0,294.72,1,0,0.0,169.81
August,5,4:30,2,0,0.0,221.52,3,0,0.0,210.25,11,0,0.0,255.8,1,0,0.0,203.62
August,5,5:00,2,0,0.0,205.95,2,0,0.0,278.04,13,0,0.0,272.94,1,0,0.0,202.99
August,5,5:30,3,0,0.0,192.81,3,0,0.0,300.07,17,0,0.0,296.54,1,0,0.0,288.22
August,5,6:00,2,0,0.0,258.83,5,0,0.0,253.48,30,1,0.033333,230.62,14,0,0.0,206.83
August,5,6:30,4,1,0.25,191.03,9,2,0.222222,290.48,50,1,0.02,223.93,22,1,0.045455,225.23
August,5,7:00,10,0,0.0,229.3,28,0,0.0,244.22,93,0,0.0,245.77,43,0,0.0,260.44
August,5,7:30,16,0,0.0,274.99,45,1,0.022222,267.88,144,2,0.013889,248.74,70,0,0.0,260.25
August,5,8:00,51,0,0.0,239.81,95,1,0.010526,260.17,271,1,0.00369,273.32,124,1,0.008065,261.38
August,5,8:30,86,1,0.011628,267.44,150,1,0.006667,286.46,392,2,0.005102,285.35,186,1,0.005376,268.29
August,5,9:00,132,2,0.015152,284.65,216,1,0.00463,283.74,578,2,0.00346,293.49,273,1,0.003663,273.29
August,5,9:30,174,2,0.011494,285.41,281,2,0.007117,302.25,718,6,0.008357,302.98,338,2,0.005917,283.22
August,5,10:00,203,1,0.004926,284.2,342,1,0.002924,299.45,842,5,0.005938,305.76,407,4,0.009828,290.97
August,5,10:30,226,1,0.004425,281.83,374,7,0.018717,310.31,941,18,0.019129,314.52,452,11,0.024336,290.8
August,5,11:00,239,1,0.004184,287.95,430,2,0.004651,314.85,1011,8,0.007913,317.28,486,8,0.016461,305.72
August,5,11:30,256,1,0.003906,288.23,448,4,0.008929,314.3,1051,7,0.00666,318.82,524,8,0.015267,300.16
August,5,12:00,258,1,0.003876,289.54,480,2,0.004167,323.75,1044,13,0.012452,319.94,544,4,0.007353,302.19
August,5,12:30,257,2,0.007782,281.06,492,6,0.012195,325.28,1056,30,0.028409,325.1,542,14,0.02583,303.95
August,5,13:00,260,1,0.003846,286.47,525,3,0.005714,325.34,1057,7,0.006623,323.5,546,11,0.020147,301.96
August,5,13:30,254,1,0.003937,294.69,525,7,0.013333,321.41,1046,21,0.020076,327.03,529,20,0.037807,308.08
August,5,14:00,270,1,0.003704,287.59,563,4,0.007105,317.03,1079,8,0.007414,327.59,574,14,0.02439,305.01
August,5,14:30,269,1,0.003717,291.07,574,3,0.005226,325.12,1080,11,0.010185,333.2,557,11,0.019749,304.45
August,5,15:00,267,1,0.003745,296.71,572,2,0.003497,318.31,1066,6,0.005629,330.41,557,6,0.010772,306.75
August,5,15:30,261,1,0.003831,287.65,551,2,0.00363,318.69,1056,4,0.003788,332.0,564,12,0.021277,303.87
August,5,16:00,279,2,0.007168,297.47,558,2,0.003584,328.95,1037,4,0.003857,332.2,579,3,0.005181,308.67
August,5,16:30,259,1,0.003861,297.89,530,2,0.003774,326.27,1037,4,0.003857,327.51,560,5,0.008929,310.47
August,5,17:00,228,1,0.004386,291.38,499,3,0.006012,330.56,970,8,0.008247,333.83,499,2,0.004008,308.19
August,5,17:30,192,1,0.005208,287.81,486,3,0.006173,330.66,909,6,0.006601,329.56,483,6,0.012422,309.01
August,5,18:00,183,1,0.005464,290.95,459,3,0.006536,324.38,847,9,0.010626,328.17,450,3,0.006667,313.97
August,5,18:30,155,1,0.006452,288.71,411,2,0.004866,321.41,728,9,0.012363,327.11,392,2,0.005102,313.1
August,5,19:00,101,1,0.009901,306.92,363,2,0.00551,318.51,659,7,0.010622,328.25,357,4,0.011204,303.84
August,5,19:30,75,0,0.0,288.91,337,1,0.002967,320.98,583,6,0.010292,323.48,326,7,0.021472,313.65
