Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,8:30,100.7,0.0,0.0,299.9,174.9,1.0,0.006061,322.52,477.0,4.0,0.008889,306.98,210.94,7.0,0.035176,281.14
August,1,9:00,146.28,0.0,0.0,309.68,259.7,1.0,0.004082,339.26,674.1600000000001,4.0,0.006289,310.87,298.92,3.0,0.010638,286.76
August,1,9:30,188.68,0.0,0.0,317.4,312.7,1.0,0.00339,342.0,846.94,18.0,0.021277,308.09,371.0,15.0,0.04,300.51
August,1,10:00,204.58,0.0,0.0,325.97,395.38,1.0,0.002681,352.8,960.36,29.0,0.029801,325.96,437.78000000000003,10.0,0.021792,295.16
August,1,10:30,254.4,1.0,0.004167,326.54,443.08000000000004,4.0,0.009569,349.52,1065.3,52.0,0.048756,331.15,478.06,19.0,0.039911,312.87
August,1,11:00,263.94,0.0,0.0,325.57,484.42,3.0,0.006565,353.06,1136.3200000000002,25.0,0.022388,339.6,504.56,17.0,0.033613,314.67
August,1,11:30,277.72,0.0,0.0,326.9,526.82,7.0,0.014085,368.66,1193.5600000000002,26.0,0.022202,339.01,544.84,17.0,0.031128,313.25
August,1,12:00,291.5,1.0,0.003636,316.78,591.48,5.0,0.008961,362.37,1204.16,58.0,0.048415,339.23,545.9,18.0,0.03301,310.02
August,1,12:30,285.14,1.0,0.003717,331.27,587.24,5.0,0.009025,371.78,1208.4,48.0,0.039474,342.28,564.98,10.0,0.016886,322.73
August,1,13:00,284.08000000000004,1.0,0.003731,340.55,607.38,3.0,0.005236,358.14,1193.5600000000002,28.0,0.023091,351.36,558.62,15.0,0.026565,321.15
August,1,13:30,294.68,0.0,0.0,333.02,613.74,4.0,0.006908,355.77,1187.2,41.0,0.034821,349.33,577.7,17.0,0.029358,321.0
August,1,14:00,286.2,0.0,0.0,328.99,641.3000000000001,5.0,0.008264,368.82,1210.52,37.0,0.030648,350.54,595.72,19.0,0.032028,318.28
August,1,14:30,308.46000000000004,1.0,0.003436,335.33,660.38,6.0,0.009631,366.08,1199.92,48.0,0.039753,349.96,587.24,31.0,0.052347,323.97
August,1,15:00,291.5,1.0,0.003636,322.91,668.86,3.0,0.004754,373.58,1196.74,39.0,0.032772,349.4,584.0600000000001,31.0,0.052632,328.17
August,1,15:30,304.22,2.0,0.006969,333.64,645.5400000000001,7.0,0.011494,363.79,1185.0800000000002,104.0,0.087657,350.34,563.9200000000001,51.0,0.090226,321.87
August,1,16:00,290.44,0.0,0.0,336.83,654.02,5.0,0.008104,379.08,1172.3600000000001,55.0,0.047016,352.1,614.8000000000001,29.0,0.046552,326.5
August,1,16:30,274.54,0.0,0.0,339.25,630.7,3.0,0.005042,368.82,1115.1200000000001,22.0,0.019962,351.17,574.52,15.0,0.02583,317.63
August,1,17:00,237.44,1.0,0.004464,334.22,601.02,3.0,0.005291,366.14,1054.7,19.0,0.01809,350.65,528.94,6.0,0.012024,333.37
August,1,17:30,209.88000000000002,1.0,0.005051,331.04,557.5600000000001,2.0,0.003802,368.88,964.6,19.0,0.01978,351.93,478.06,13.0,0.026608,318.47
August,1,18:00,188.68,0.0,0.0,327.47,518.34,3.0,0.006135,373.95,849.0600000000001,23.0,0.027466,354.79,431.42,4.0,0.009828,316.94
August,1,18:30,156.88,0.0,0.0,355.62,443.08000000000004,2.0,0.004785,362.98,770.62,10.0,0.01238,356.1,384.78000000000003,6.0,0.016529,317.48
August,1,19:00,104.94000000000001,0.0,0.0,359.68,421.88,4.0,0.01005,364.94,682.64,16.0,0.023292,343.13,345.56,10.0,0.027607,319.83
August,1,19:30,76.32000000000001,0.0,0.0,332.98,359.34000000000003,2.0,0.0059,345.21,595.72,20.0,0.033808,351.77,309.52000000000004,14.0,0.044521,321.21
August,1,20:00,59.36,0.0,0.0,341.36,303.16,3.0,0.01049,357.37,503.5,31.0,0.061053,346.9,257.58000000000004,14.0,0.053498,316.55
August,1,20:30,48.760000000000005,0.0,0.0,313.04,278.78000000000003,3.0,0.011407,362.97,428.24,11.0,0.024752,338.74,232.14000000000001,5.0,0.022831,302.08
August,1,21:00,34.980000000000004,0.0,0.0,335.26,235.32000000000002,1.0,0.004505,354.66,364.64000000000004,3.0,0.008721,344.46,189.74,19.0,0.100559,320.74
August,1,21:30,25.44,0.0,0.0,316.61,191.86,1.0,0.005525,337.4,294.68,4.0,0.014388,340.91,166.42000000000002,11.0,0.063694,328.07
August,1,22:00,23.32,0.0,0.0,318.61,144.16,0.0,0.0,349.43,238.5,2.0,0.008889,339.31,131.44,2.0,0.016129,314.65
August,1,22:30,15.9,1.0,0.066667,372.24,124.02000000000001,0.0,0.0,322.67,191.86,1.0,0.005525,337.03,108.12,2.0,0.019608,300.58
August,1,23:00,12.72,1.0,0.083333,327.21,84.80000000000001,0.0,0.0,344.25,143.1,0.0,0.0,327.63,83.74000000000001,0.0,0.0,297.43
August,1,23:30,9.540000000000001,0.0,0.0,236.44,74.2,0.0,0.0,348.42,114.48,1.0,0.009259,304.81,65.72,0.0,0.0,298.51
August,2,0:00,7.42,0.0,0.0,345.2,51.940000000000005,1.0,0.020408,315.4,78.44,1.0,0.013514,326.23,47.7,1.0,0.022222,326.24
August,2,0:30,5.300000000000001,0.0,0.0,389.56,33.92,0.0,0.0,351.3,59.36,0.0,0.0,324.3,30.740000000000002,0.0,0.0,342.65
August,2,1:00,4.24,0.0,0.0,334.26,12.72,1.0,0.083333,404.83,43.46,1.0,0.02439,332.63,26.5,0.0,0.0,334.05
August,2,1:30,2.12,0.0,0.0,250.13,7.42,0.0,0.0,297.43,38.160000000000004,1.0,0.027778,332.93,18.02,0.0,0.0,330.6
August,2,2:00,1.06,0.0,0.0,273.79,7.42,0.0,0.0,324.3,22.26,1.0,0.047619,315.75,13.780000000000001,0.0,0.0,328.66
August,2,2:30,2.12,0.0,0.0,288.93,4.24,0.0,0.0,338.98,15.9,0.0,0.0,346.29,7.42,0.0,0.0,327.31
August,2,3:00,2.12,0.0,0.0,316.13,4.24,0.0,0.0,330.31,12.72,1.0,0.083333,334.66,3.18,0.0,0.0,469.83
August,2,3:30,1.06,0.0,0.0,182.77,4.24,0.0,0.0,166.42,13.780000000000001,0.0,0.0,285.75,1.06,0.0,0.0,249.89
August,2,4:00,2.12,0.0,0.0,249.29,3.18,0.0,0.0,314.58,11.66,0.0,0.0,373.65,1.06,0.0,0.0,269.2
August,2,4:30,1.06,0.0,0.0,187.11,3.18,0.0,0.0,331.66,12.72,0.0,0.0,313.79,1.06,0.0,0.0,349.27
August,2,5:00,1.06,0.0,0.0,416.96,4.24,0.0,0.0,273.01,12.72,0.0,0.0,429.57,1.06,0.0,0.0,230.72
August,2,5:30,1.06,0.0,0.0,191.31,3.18,0.0,0.0,279.78,14.84,0.0,0.0,307.79,1.06,0.0,0.0,383.13
August,2,6:00,2.12,0.0,0.0,270.58,4.24,0.0,0.0,356.13,21.200000000000003,0.0,0.0,292.96,9.540000000000001,0.0,0.0,260.03
August,2,6:30,3.18,0.0,0.0,306.75,9.540000000000001,2.0,0.222222,330.17,39.22,0.0,0.0,275.19,14.84,1.0,0.071429,292.13
August,2,7:00,6.36,0.0,0.0,240.93,13.780000000000001,0.0,0.0,301.18,68.9,1.0,0.015385,272.81,30.740000000000002,1.0,0.034483,280.02
August,2,7:30,12.72,0.0,0.0,312.87,23.32,0.0,0.0,341.54,114.48,2.0,0.018519,264.26,48.760000000000005,1.0,0.021739,309.49
August,2,8:00,36.04,0.0,0.0,250.94,41.34,0.0,0.0,317.55,201.4,1.0,0.005263,275.45,83.74000000000001,0.0,0.0,302.06
August,2,8:30,59.36,0.0,0.0,288.75,58.300000000000004,1.0,0.018182,335.85,285.14,3.0,0.011152,302.08,126.14,1.0,0.008403,293.32
August,2,9:00,85.86,0.0,0.0,281.17,153.70000000000002,1.0,0.006897,304.8,407.04,3.0,0.007812,297.26,185.5,3.0,0.017143,306.95
August,2,9:30,102.82000000000001,1.0,0.010309,276.87,207.76000000000002,1.0,0.005102,329.92,491.84000000000003,16.0,0.032328,318.07,230.02,5.0,0.023041,292.89
August,2,10:00,128.26000000000002,1.0,0.008264,296.55,260.76,2.0,0.00813,329.94,607.38,4.0,0.006981,317.31,272.42,5.0,0.019455,307.43
August,2,10:30,162.18,0.0,0.0,295.75,299.98,6.0,0.021201,346.24,678.4000000000001,7.0,0.010938,332.15,320.12,19.0,0.059603,312.73
August,2,11:00,183.38,1.0,0.00578,302.79,346.62,3.0,0.009174,345.89,746.24,8.0,0.011364,333.18,359.34000000000003,8.0,0.023599,323.06
August,2,11:30,184.44,1.0,0.005747,294.86,396.44,5.0,0.013369,352.98,751.5400000000001,19.0,0.025388,340.7,373.12,6.0,0.017045,322.64
August,2,12:00,202.46,2.0,0.010471,309.15,402.8,3.0,0.007895,346.0,773.8000000000001,14.0,0.017808,340.22,392.20000000000005,4.0,0.010811,331.1
August,2,12:30,218.36,3.0,0.014563,305.72,424.0,5.0,0.0125,351.43,776.98,16.0,0.020464,339.41,403.86,16.0,0.03937,323.29
August,2,13:00,213.06,1.0,0.004975,313.96,443.08000000000004,10.0,0.021531,352.52,758.96,10.0,0.01257,343.42,405.98,14.0,0.033943,330.4
August,2,13:30,208.82000000000002,0.0,0.0,317.39,470.64000000000004,13.0,0.027027,347.88,765.32,22.0,0.029086,343.06,404.92,14.0,0.034031,322.9
August,2,14:00,198.22,1.0,0.005348,318.75,484.42,15.0,0.030635,353.84,771.6800000000001,18.0,0.023352,345.88,396.44,7.0,0.018717,325.82
August,2,14:30,203.52,1.0,0.005208,316.15,464.28000000000003,8.0,0.018265,362.25,755.7800000000001,10.0,0.012623,340.31,411.28000000000003,21.0,0.051546,333.6
August,2,15:00,195.04000000000002,1.0,0.005435,311.64,467.46000000000004,4.0,0.00907,349.83,714.44,1.0,0.001484,348.6,387.96000000000004,7.0,0.019126,317.8
August,2,15:30,196.10000000000002,1.0,0.005405,318.43,456.86,4.0,0.009281,343.1,698.5400000000001,1.0,0.001517,341.84,377.36,5.0,0.014045,314.2
August,2,16:00,189.74,0.0,0.0,332.83,454.74,2.0,0.004662,357.71,670.98,2.0,0.00316,346.45,363.58000000000004,4.0,0.011662,332.18
August,2,16:30,171.72,0.0,0.0,296.04,429.3,2.0,0.004938,367.31,627.52,1.0,0.001689,341.54,336.02000000000004,3.0,0.009464,324.6
August,2,17:00,161.12,2.0,0.013158,316.28,415.52000000000004,1.0,0.002551,359.47,584.0600000000001,2.0,0.00363,346.19,314.82,3.0,0.010101,327.38
August,2,17:30,137.8,1.0,0.007692,325.26,391.14000000000004,2.0,0.00542,363.29,569.22,1.0,0.001862,343.85,294.68,1.0,0.003597,327.85
August,2,18:00,129.32,1.0,0.008197,325.88,355.1,4.0,0.01194,370.75,534.24,2.0,0.003968,340.53,276.66,1.0,0.003831,327.94
August,2,18:30,107.06,1.0,0.009901,341.27,326.48,4.0,0.012987,359.32,478.06,3.0,0.006652,349.25,243.8,1.0,0.004348,347.28
August,2,19:00,81.62,0.0,0.0,323.81,287.26,3.0,0.01107,358.94,438.84000000000003,5.0,0.012077,343.26,237.44,2.0,0.008929,338.0
August,2,19:30,64.66,0.0,0.0,333.69,254.4,2.0,0.008333,342.14,386.90000000000003,12.0,0.030137,339.74,206.70000000000002,1.0,0.005128,341.33
August,2,20:00,51.940000000000005,1.0,0.020408,302.64,222.60000000000002,6.0,0.028571,350.25,350.86,6.0,0.018127,345.78,175.96,3.0,0.018072,322.79
August,2,20:30,41.34,1.0,0.025641,280.07,192.92000000000002,2.0,0.010989,329.7,294.68,4.0,0.014388,340.0,165.36,2.0,0.012821,316.37
August,2,21:00,30.740000000000002,1.0,0.034483,306.93,156.88,2.0,0.013514,327.53,249.10000000000002,2.0,0.008511,340.96,139.92000000000002,5.0,0.037879,319.65
August,2,21:30,23.32,0.0,0.0,304.32,137.8,1.0,0.007692,336.62,200.34,1.0,0.005291,338.94,112.36,1.0,0.009434,329.06
August,2,22:00,15.9,0.0,0.0,384.78,108.12,1.0,0.009804,323.78,167.48000000000002,1.0,0.006329,327.05,101.76,1.0,0.010417,317.74
August,2,22:30,10.600000000000001,0.0,0.0,302.3,85.86,1.0,0.012346,341.2,142.04000000000002,0.0,0.0,323.82,82.68,1.0,0.012821,322.99
August,2,23:00,9.540000000000001,0.0,0.0,347.78,67.84,1.0,0.015625,305.97,106.0,0.0,0.0,319.37,67.84,0.0,0.0,319.32
August,2,23:30,6.36,0.0,0.0,263.16,49.82,0.0,0.0,316.07,93.28,0.0,0.0,318.45,54.06,1.0,0.019608,298.36
August,3,0:00,3.18,0.0,0.0,366.81,44.52,6.0,0.142857,304.25,61.480000000000004,2.0,0.034483,315.11,45.580000000000005,0.0,0.0,302.92
August,3,0:30,3.18,0.0,0.0,371.01,32.86,5.0,0.16129,294.67,47.7,1.0,0.022222,352.02,29.68,0.0,0.0,296.63
August,3,1:00,3.18,0.0,0.0,348.54,12.72,0.0,0.0,380.93,34.980000000000004,1.0,0.030303,305.93,23.32,0.0,0.0,330.26
August,3,1:30,3.18,0.0,0.0,395.78,9.540000000000001,0.0,0.0,341.29,30.740000000000002,1.0,0.034483,295.17,18.02,0.0,0.0,373.79
August,3,2:00,1.06,0.0,0.0,171.1,6.36,0.0,0.0,411.13,22.26,2.0,0.095238,322.97,13.780000000000001,0.0,0.0,349.16
August,3,2:30,1.06,0.0,0.0,430.59,4.24,0.0,0.0,309.81,14.84,1.0,0.071429,323.3,9.540000000000001,1.0,0.111111,337.67
August,3,3:00,1.06,0.0,0.0,311.95,6.36,0.0,0.0,311.44,14.84,2.0,0.142857,332.29,3.18,0.0,0.0,403.94
August,3,3:30,2.12,0.0,0.0,390.66,3.18,0.0,0.0,299.3,9.540000000000001,0.0,0.0,406.0,1.06,0.0,0.0,220.28
August,3,4:00,2.12,0.0,0.0,328.88,3.18,0.0,0.0,290.44,10.600000000000001,0.0,0.0,431.32,1.06,0.0,0.0,132.9
August,3,4:30,1.06,0.0,0.0,320.69,3.18,0.0,0.0,427.96,7.42,0.0,0.0,376.3,1.06,0.0,0.0,250.28
August,3,5:00,3.18,0.0,0.0,194.72,3.18,0.0,0.0,490.04,10.600000000000001,0.0,0.0,365.73,1.06,0.0,0.0,355.03
August,3,5:30,2.12,0.0,0.0,214.42,3.18,0.0,0.0,316.32,9.540000000000001,0.0,0.0,271.23,1.06,0.0,0.0,417.71
August,3,6:00,4.24,0.0,0.0,257.69,4.24,0.0,0.0,315.03,19.080000000000002,0.0,0.0,281.81,6.36,0.0,0.0,226.73
August,3,6:30,1.06,0.0,0.0,291.81,4.24,0.0,0.0,330.56,28.62,2.0,0.074074,266.34,12.72,0.0,0.0,275.47
August,3,7:00,5.300000000000001,0.0,0.0,297.57,9.540000000000001,0.0,0.0,311.14,44.52,0.0,0.0,282.86,19.080000000000002,0.0,0.0,311.2
August,3,7:30,6.36,0.0,0.0,357.41,13.780000000000001,1.0,0.076923,319.09,71.02000000000001,1.0,0.014925,270.02,36.04,1.0,0.029412,305.24
August,3,8:00,12.72,0.0,0.0,269.39,25.44,1.0,0.041667,284.25,111.30000000000001,0.0,0.0,280.84,51.940000000000005,1.0,0.020408,297.15
August,3,8:30,16.96,0.0,0.0,307.45,36.04,1.0,0.029412,325.06,156.88,2.0,0.013514,299.17,74.2,0.0,0.0,317.38
August,3,9:00,22.26,0.0,0.0,276.81,85.86,2.0,0.024691,318.8,204.58,1.0,0.005181,312.43,108.12,2.0,0.019608,306.18
August,3,9:30,25.44,0.0,0.0,325.04,102.82000000000001,0.0,0.0,334.46,265.0,1.0,0.004,299.34,127.2,1.0,0.008333,287.73
August,3,10:00,28.62,0.0,0.0,313.41,135.68,2.0,0.015625,320.61,330.72,2.0,0.00641,303.37,150.52,3.0,0.021127,305.18
August,3,10:30,42.400000000000006,0.0,0.0,301.95,152.64000000000001,7.0,0.048611,340.9,381.6,3.0,0.008333,311.41,182.32000000000002,14.0,0.075581,325.01
August,3,11:00,39.22,0.0,0.0,311.17,163.24,5.0,0.032468,330.79,405.98,3.0,0.007833,326.68,197.16,4.0,0.021505,307.43
August,3,11:30,41.34,0.0,0.0,320.65,190.8,8.0,0.044444,332.98,457.92,7.0,0.016204,326.54,212.0,3.0,0.015,314.04
August,3,12:00,61.480000000000004,0.0,0.0,312.75,214.12,7.0,0.034653,329.66,496.08000000000004,3.0,0.00641,323.06,232.14000000000001,3.0,0.013699,308.41
August,3,12:30,74.2,1.0,0.014286,317.58,245.92000000000002,19.0,0.077586,338.21,499.26000000000005,6.0,0.012739,321.92,232.14000000000001,2.0,0.009132,305.04
August,3,13:00,91.16000000000001,1.0,0.011628,322.1,281.96000000000004,11.0,0.037594,320.02,514.1,14.0,0.026804,336.59,231.08,4.0,0.018349,317.81
August,3,13:30,94.34,1.0,0.011236,310.79,288.32,14.0,0.047794,325.98,501.38000000000005,22.0,0.044397,334.41,252.28,4.0,0.016807,315.03
August,3,14:00,98.58,0.0,0.0,322.77,314.82,11.0,0.03367,335.99,504.56,8.0,0.016807,340.67,243.8,2.0,0.008696,319.0
August,3,14:30,101.76,1.0,0.010417,321.81,298.92,8.0,0.028369,339.32,496.08000000000004,3.0,0.00641,333.58,251.22,4.0,0.016878,309.42
August,3,15:00,96.46000000000001,1.0,0.010989,326.07,315.88,2.0,0.006711,335.73,504.56,2.0,0.004202,339.74,238.5,2.0,0.008889,322.52
August,3,15:30,106.0,2.0,0.02,313.9,334.96000000000004,6.0,0.018987,333.02,486.54,2.0,0.004357,341.19,256.52000000000004,6.0,0.024793,310.06
August,3,16:00,99.64,0.0,0.0,319.09,321.18,6.0,0.019802,334.89,479.12,3.0,0.006637,333.51,232.14000000000001,2.0,0.009132,330.71
August,3,16:30,94.34,0.0,0.0,305.05,301.04,6.0,0.021127,330.28,468.52000000000004,6.0,0.013575,343.48,235.32000000000002,5.0,0.022523,319.51
August,3,17:00,79.5,0.0,0.0,321.71,297.86,8.0,0.02847,337.71,435.66,2.0,0.004866,341.95,222.60000000000002,1.0,0.004762,329.12
August,3,17:30,73.14,0.0,0.0,300.05,280.90000000000003,8.0,0.030189,332.92,413.40000000000003,1.0,0.002564,331.05,213.06,1.0,0.004975,322.09
August,3,18:00,57.24,0.0,0.0,326.44,263.94,6.0,0.024096,333.97,364.64000000000004,1.0,0.002907,336.37,202.46,2.0,0.010471,313.69
August,3,18:30,47.7,0.0,0.0,307.61,231.08,13.0,0.055046,330.66,343.44,3.0,0.009259,333.23,184.44,1.0,0.005747,313.78
August,3,19:00,38.160000000000004,0.0,0.0,311.93,207.76000000000002,11.0,0.05102,313.43,314.82,2.0,0.006734,338.1,169.60000000000002,1.0,0.00625,312.17
August,3,19:30,31.8,0.0,0.0,291.9,191.86,4.0,0.022099,339.79,278.78000000000003,2.0,0.007605,338.28,172.78,1.0,0.006135,331.47
August,3,20:00,34.980000000000004,0.0,0.0,315.34,169.60000000000002,2.0,0.0125,328.93,261.82,2.0,0.008097,325.68,154.76000000000002,3.0,0.020548,325.56
August,3,20:30,27.560000000000002,0.0,0.0,320.9,150.52,2.0,0.014085,324.97,239.56,4.0,0.017699,332.14,143.1,1.0,0.007407,316.84
August,3,21:00,23.32,1.0,0.045455,303.09,137.8,2.0,0.015385,324.14,209.88000000000002,1.0,0.005051,332.16,108.12,2.0,0.019608,320.58
August,3,21:30,18.02,0.0,0.0,374.9,114.48,4.0,0.037037,334.35,178.08,2.0,0.011905,322.57,102.82000000000001,0.0,0.0,326.93
August,3,22:00,15.9,0.0,0.0,293.75,99.64,3.0,0.031915,340.36,155.82000000000002,1.0,0.006803,330.77,90.10000000000001,2.0,0.023529,326.18
August,3,22:30,15.9,1.0,0.066667,306.81,79.5,5.0,0.066667,315.67,142.04000000000002,3.0,0.022388,324.1,78.44,1.0,0.013514,319.75
August,3,23:00,9.540000000000001,1.0,0.111111,395.05,60.42,1.0,0.017544,278.83,108.12,1.0,0.009804,324.11,63.6,0.0,0.0,322.07
August,3,23:30,8.48,0.0,0.0,304.56,49.82,1.0,0.021277,296.52,89.04,1.0,0.011905,320.76,56.18,1.0,0.018868,350.02
August,4,0:00,5.300000000000001,0.0,0.0,365.66,26.5,3.0,0.12,351.46,63.6,1.0,0.016667,314.22,37.1,0.0,0.0,294.22
August,4,0:30,3.18,0.0,0.0,274.61,22.26,0.0,0.0,294.29,48.760000000000005,0.0,0.0,304.17,26.5,0.0,0.0,296.27
August,4,1:00,3.18,0.0,0.0,349.91,10.600000000000001,0.0,0.0,353.99,37.1,1.0,0.028571,304.13,18.02,0.0,0.0,323.07
August,4,1:30,1.06,0.0,0.0,300.91,6.36,0.0,0.0,346.93,26.5,1.0,0.04,325.53,14.84,0.0,0.0,305.85
August,4,2:00,2.12,0.0,0.0,395.03,5.300000000000001,0.0,0.0,250.02,16.96,1.0,0.0625,284.4,9.540000000000001,1.0,0.111111,292.53
August,4,2:30,2.12,0.0,0.0,223.82,5.300000000000001,0.0,0.0,288.69,16.96,2.0,0.125,349.91,9.540000000000001,1.0,0.111111,297.34
August,4,3:00,1.06,0.0,0.0,283.91,3.18,0.0,0.0,333.7,12.72,1.0,0.083333,312.22,6.36,1.0,0.166667,368.58
August,4,3:30,1.06,0.0,0.0,242.47,2.12,0.0,0.0,332.39,10.600000000000001,0.0,0.0,306.39,5.300000000000001,1.0,0.2,233.24
August,4,4:00,1.06,0.0,0.0,206.32,3.18,0.0,0.0,281.01,11.66,0.0,0.0,307.89,4.24,1.0,0.25,274.4
August,4,4:30,2.12,0.0,0.0,164.75,3.18,0.0,0.0,242.52,9.540000000000001,0.0,0.0,282.07,6.36,1.0,0.166667,195.4
August,4,5:00,1.06,0.0,0.0,262.38,1.06,0.0,0.0,281.34,12.72,0.0,0.0,324.71,5.300000000000001,0.0,0.0,276.73
August,4,5:30,1.06,0.0,0.0,208.87,4.24,0.0,0.0,247.89,15.9,1.0,0.066667,258.17,5.300000000000001,0.0,0.0,287.38
August,4,6:00,2.12,0.0,0.0,249.08,4.24,0.0,0.0,208.82,27.560000000000002,0.0,0.0,251.32,13.780000000000001,0.0,0.0,224.58
August,4,6:30,3.18,1.0,0.333333,207.09,6.36,2.0,0.333333,333.5,47.7,1.0,0.022222,287.72,21.200000000000003,1.0,0.05,233.95
August,4,7:00,9.540000000000001,0.0,0.0,209.49,27.560000000000002,0.0,0.0,253.85,85.86,0.0,0.0,242.59,39.22,0.0,0.0,255.17
August,4,7:30,13.780000000000001,0.0,0.0,297.96,45.580000000000005,2.0,0.046512,258.51,142.04000000000002,1.0,0.007463,253.06,63.6,1.0,0.016667,258.04
August,4,8:00,47.7,0.0,0.0,270.4,96.46000000000001,1.0,0.010989,262.63,288.32,2.0,0.007353,280.24,129.32,1.0,0.008197,255.19
August,4,8:30,90.10000000000001,1.0,0.011765,298.83,146.28,4.0,0.028986,281.15,453.68,2.0,0.004673,291.92,190.8,5.0,0.027778,268.73
August,4,9:00,145.22,1.0,0.007299,286.23,245.92000000000002,1.0,0.00431,287.45,639.1800000000001,4.0,0.006633,304.32,316.94,4.0,0.013378,274.64
August,4,9:30,193.98000000000002,1.0,0.005464,302.43,308.46000000000004,3.0,0.010309,299.69,821.5,24.0,0.029677,322.59,390.08000000000004,19.0,0.048913,288.13
August,4,10:00,231.08,1.0,0.004587,307.53,407.04,4.0,0.010417,302.65,988.98,31.0,0.031083,321.1,472.76000000000005,18.0,0.038117,295.98
August,4,10:30,260.76,1.0,0.004065,294.51,452.62,22.0,0.04918,315.88,1107.7,47.0,0.042105,330.91,525.76,34.0,0.064516,298.98
August,4,11:00,268.18,0.0,0.0,304.18,517.28,8.0,0.016393,321.36,1207.3400000000001,24.0,0.020193,339.04,566.0400000000001,23.0,0.041199,303.12
August,4,11:30,281.96000000000004,0.0,0.0,312.69,533.1800000000001,16.0,0.029821,324.32,1213.7,35.0,0.028821,343.42,595.72,22.0,0.037367,303.55
August,4,12:00,275.6,2.0,0.007692,306.67,591.48,8.0,0.014337,318.54,1272.0,39.0,0.030833,340.04,633.88,26.0,0.041806,308.01
August,4,12:30,287.26,1.0,0.00369,299.61,605.26,21.0,0.035026,327.36,1260.3400000000001,51.0,0.04037,342.03,641.3000000000001,37.0,0.057851,308.22
August,4,13:00,280.90000000000003,2.0,0.007547,298.67,609.5,8.0,0.013913,327.49,1244.44,22.0,0.017888,345.75,627.52,20.0,0.032095,311.81
August,4,13:30,279.84000000000003,2.0,0.007576,309.7,614.8000000000001,23.0,0.037931,317.94,1231.72,48.0,0.038726,352.45,638.12,26.0,0.041528,306.23
